host,duration,status,taskCpuRate,taskMetrics.executorRunTime,taskMetrics.executorCpuTime
hdc49-mcc10-01-0710-2003-038-tess0035.stratus.rno.ebay.com,8426,SUCCESS,0.9918396735869435,8333,8265
hdc49-mcc10-01-0710-3908-005-tess0035.stratus.rno.ebay.com,10156,SUCCESS,0.9782371062307463,10063,9844
hdc49-mcc10-01-0710-4105-031-tess0035.stratus.rno.ebay.com,9225,SUCCESS,0.9748028045574058,9128,8898
hdc49-mcc10-01-0710-3503-004-tess0035.stratus.rno.ebay.com,9561,SUCCESS,0.9744402196873679,9468,9226
hdc49-mcc10-01-0710-4205-017-tess0035.stratus.rno.ebay.com,8560,SUCCESS,0.9696396928529238,8465,8208
hdc49-mcc10-01-0710-3306-021-tess0035.stratus.rno.ebay.com,8664,SUCCESS,0.9693115519253209,8570,8307
hdc49-mcc10-01-0710-2509-009-tess0035.stratus.rno.ebay.com,8322,SUCCESS,0.9686436558094312,8228,7970
hdc49-mcc10-01-0710-2003-034-tess0035.stratus.rno.ebay.com,11093,SUCCESS,0.9672727272727273,11000,10640
hdc49-mcc10-01-0910-1803-029-tess0028.stratus.rno.ebay.com,9910,SUCCESS,0.9671045931357573,9819,9496
hdc49-mcc10-01-0710-3409-010-tess0035.stratus.rno.ebay.com,9153,SUCCESS,0.9646838097340249,9061,8741
hdc49-mcc10-01-0710-2003-022-tess0035.stratus.rno.ebay.com,9943,SUCCESS,0.9606986899563319,9847,9460
hdc49-mcc10-01-0710-3804-038-tess0035.stratus.rno.ebay.com,10041,SUCCESS,0.9582914572864322,9950,9535
hdc49-mcc10-01-0710-4205-026-tess0035.stratus.rno.ebay.com,8842,SUCCESS,0.9565664647388273,8749,8369
hdc49-mcc10-01-0910-1803-026-tess0028.stratus.rno.ebay.com,11485,SUCCESS,0.956357569371268,11388,10891
hdc49-mcc10-01-0710-3709-037-tess0035.stratus.rno.ebay.com,8962,SUCCESS,0.9515001127904353,8866,8436
hdc49-mcc10-01-0710-2510-019-tess0035.stratus.rno.ebay.com,9367,SUCCESS,0.9484580547767953,9274,8796
hdc49-mcc10-01-0710-4105-003-tess0035.stratus.rno.ebay.com,9428,SUCCESS,0.9469453376205788,9330,8835
hdc49-mcc10-01-0710-1902-011-tess0035.stratus.rno.ebay.com,10851,SUCCESS,0.9431786478192132,10753,10142
hdc49-mcc10-01-0710-3908-001-tess0035.stratus.rno.ebay.com,11382,SUCCESS,0.9048631411108158,11289,10215
hdc49-mcc10-01-0710-2605-028-tess0035.stratus.rno.ebay.com,11294,SUCCESS,0.8907337975361542,11202,9978
