CPUBound,IOBound,MemBound,MixBound,ResourceLimit,dataSkew,numTasks,stageId,status,submissionTime
0,0,0,0,1,0,3692,120290,ACTIVE,2020-07-30T03:36:49.349GMT
1,0,0,0,0,0,203,120289,ACTIVE,2020-07-30T03:36:49.295GMT
1,0,0,0,0,0,14208,120288,ACTIVE,2020-07-30T03:36:49.219GMT
1,0,0,0,0,0,218,120285,ACTIVE,2020-07-30T03:36:48.652GMT
0,0,0,1,0,0,500,120279,ACTIVE,2020-07-30T03:36:45.781GMT
1,0,0,0,0,0,239,120256,ACTIVE,2020-07-30T03:36:30.967GMT
0,0,1,0,0,0,10403,120233,ACTIVE,2020-07-30T03:36:23.727GMT
1,0,0,0,0,0,500,120172,ACTIVE,2020-07-30T03:35:56.525GMT
1,0,0,0,0,0,400,119870,ACTIVE,2020-07-30T03:33:52.310GMT
