host,duration,status,taskCpuRate,taskMetrics.executorRunTime,taskMetrics.executorCpuTime
hdc49-mcc10-01-0710-1804-037-tess0035.stratus.rno.ebay.com,3060,SUCCESS,0.4996028594122319,1259,629
hdc49-mcc10-01-0710-3709-038-tess0035.stratus.rno.ebay.com,2629,SUCCESS,0.43449048152295633,893,388
hdc49-mcc10-01-0710-4205-017-tess0035.stratus.rno.ebay.com,2621,SUCCESS,0.4332171893147503,861,373
hdc49-mcc10-01-0910-1803-035-tess0028.stratus.rno.ebay.com,2529,SUCCESS,0.3829268292682927,820,314
hdc49-mcc10-01-0710-3503-005-tess0035.stratus.rno.ebay.com,2729,SUCCESS,0.3748657357679914,931,349
hdc49-mcc10-01-0910-1710-032-tess0028.stratus.rno.ebay.com,3727,SUCCESS,0.36231884057971014,1932,700
hdc49-mcc10-01-0910-2703-008-tess0028.stratus.rno.ebay.com,3147,SUCCESS,0.36005830903790087,1372,494
hdc49-mcc10-01-0710-2202-002-tess0035.stratus.rno.ebay.com,2674,SUCCESS,0.35934065934065934,910,327
hdc49-mcc10-01-0710-3804-004-tess0035.stratus.rno.ebay.com,2615,SUCCESS,0.3587962962962963,864,310
hdc49-mcc10-01-0910-1803-023-tess0028.stratus.rno.ebay.com,2872,SUCCESS,0.35790494665373423,1031,369
hdc49-mcc10-01-0710-3409-039-tess0035.stratus.rno.ebay.com,2719,SUCCESS,0.33741080530071355,981,331
hdc49-mcc10-01-0710-3302-032-tess0035.stratus.rno.ebay.com,2935,SUCCESS,0.3304195804195804,1144,378
hdc49-mcc10-01-0710-3709-015-tess0035.stratus.rno.ebay.com,3138,SUCCESS,0.32947530864197533,1296,427
hdc49-mcc10-01-0710-3602-005-tess0035.stratus.rno.ebay.com,2937,SUCCESS,0.3132628152969894,1229,385
hdc49-mcc10-01-0710-2603-039-tess0035.stratus.rno.ebay.com,2893,SUCCESS,0.2973790322580645,992,295
hdc49-mcc10-01-0710-3509-001-tess0035.stratus.rno.ebay.com,2842,SUCCESS,0.2862453531598513,1076,308
hdc49-mcc10-01-0710-3509-011-tess0035.stratus.rno.ebay.com,2927,SUCCESS,0.2849695916594266,1151,328
hdc49-mcc10-01-0710-3302-022-tess0035.stratus.rno.ebay.com,3038,SUCCESS,0.26138147566718994,1274,333
hdc49-mcc10-01-0710-4102-010-tess0035.stratus.rno.ebay.com,3205,SUCCESS,0.23171614771904417,1381,320
hdc49-mcc10-01-0910-1803-037-tess0028.stratus.rno.ebay.com,3477,SUCCESS,0.1958128078817734,1624,318
