host,duration,status,taskMetrics.shuffleWriteMetrics.bytesWritten.rateInKB
hdc49-mcc10-01-0710-2003-005-tess0035.stratus.rno.ebay.com,36159,SUCCESS,2241.111043285239
hdc49-mcc10-01-0710-3709-029-tess0035.stratus.rno.ebay.com,37869,SUCCESS,2137.985031129951
hdc49-mcc10-01-0710-3509-019-tess0035.stratus.rno.ebay.com,38016,SUCCESS,2130.59558804127
hdc49-mcc10-01-0710-1804-038-tess0035.stratus.rno.ebay.com,38344,SUCCESS,2111.2678160318123
hdc49-mcc10-01-0710-2509-011-tess0035.stratus.rno.ebay.com,38386,SUCCESS,2109.9303425391267
hdc49-mcc10-01-0710-2509-007-tess0035.stratus.rno.ebay.com,38778,SUCCESS,2087.2391630457273
hdc49-mcc10-01-0710-2202-023-tess0035.stratus.rno.ebay.com,38794,SUCCESS,2084.803190114265
hdc49-mcc10-01-0710-2603-023-tess0035.stratus.rno.ebay.com,39267,SUCCESS,2061.4522629750713
hdc49-mcc10-01-0710-3509-030-tess0035.stratus.rno.ebay.com,39491,SUCCESS,2049.9803936507938
hdc49-mcc10-01-0710-3709-019-tess0035.stratus.rno.ebay.com,39574,SUCCESS,2042.5159769911056
hdc49-mcc10-01-0710-3409-038-tess0035.stratus.rno.ebay.com,39854,SUCCESS,2031.8538929991444
hdc49-mcc10-01-0910-1710-018-tess0028.stratus.rno.ebay.com,40084,SUCCESS,2020.8351431144915
hdc49-mcc10-01-0710-4105-036-tess0035.stratus.rno.ebay.com,40222,SUCCESS,2011.2038496060636
hdc49-mcc10-01-0710-1903-030-tess0035.stratus.rno.ebay.com,40646,SUCCESS,1993.1782004786223
hdc49-mcc10-01-0710-2003-012-tess0035.stratus.rno.ebay.com,40886,SUCCESS,1979.8859511429412
hdc49-mcc10-01-0710-4105-003-tess0035.stratus.rno.ebay.com,41119,SUCCESS,1967.790245092062
hdc49-mcc10-01-0710-3804-016-tess0035.stratus.rno.ebay.com,41154,SUCCESS,1967.3698035966665
hdc49-mcc10-01-0710-1902-035-tess0035.stratus.rno.ebay.com,41223,SUCCESS,1964.5843631409944
hdc49-mcc10-01-0710-2603-030-tess0035.stratus.rno.ebay.com,41543,SUCCESS,1949.6315992757995
hdc49-mcc10-01-0710-2003-027-tess0035.stratus.rno.ebay.com,43112,SUCCESS,1880.0041398237086
