host,duration,status,taskMetrics.shuffleWriteMetrics.bytesWritten.rateInKB
hdc49-mcc10-01-0710-2003-021-tess0035.stratus.rno.ebay.com,49980,SUCCESS,308.9879743837901
hdc49-mcc10-01-0710-3302-030-tess0035.stratus.rno.ebay.com,50123,SUCCESS,308.54265028611275
hdc49-mcc10-01-0710-4102-007-tess0035.stratus.rno.ebay.com,51656,SUCCESS,297.1525642810269
hdc49-mcc10-01-0710-2603-009-tess0035.stratus.rno.ebay.com,52925,SUCCESS,291.5274437548487
hdc49-mcc10-01-0710-2102-023-tess0035.stratus.rno.ebay.com,52877,SUCCESS,290.54604394751146
hdc49-mcc10-01-0710-3709-025-tess0035.stratus.rno.ebay.com,53587,SUCCESS,286.88796799632496
hdc49-mcc10-01-0710-2003-028-tess0035.stratus.rno.ebay.com,55267,SUCCESS,277.7326071223115
hdc49-mcc10-01-0910-2703-030-tess0028.stratus.rno.ebay.com,55804,SUCCESS,274.1726823533734
hdc49-mcc10-01-0710-1804-026-tess0035.stratus.rno.ebay.com,56318,SUCCESS,272.005421138803
hdc49-mcc10-01-0710-2003-012-tess0035.stratus.rno.ebay.com,56891,SUCCESS,268.723949140943
hdc49-mcc10-01-0710-2509-020-tess0035.stratus.rno.ebay.com,57738,SUCCESS,264.72471431613315
hdc49-mcc10-01-0710-3509-037-tess0035.stratus.rno.ebay.com,59458,SUCCESS,259.1542897472974
hdc49-mcc10-01-0710-3908-040-tess0035.stratus.rno.ebay.com,58015,KILLED,
hdc49-mcc10-01-0710-2604-005-tess0035.stratus.rno.ebay.com,56236,KILLED,
hdc49-mcc10-01-0910-1710-037-tess0028.stratus.rno.ebay.com,58503,KILLED,
hdc49-mcc10-01-0710-3306-017-tess0035.stratus.rno.ebay.com,59180,KILLED,
hdc49-mcc10-01-0710-2003-010-tess0035.stratus.rno.ebay.com,56926,KILLED,
hdc49-mcc10-01-0710-3804-020-tess0035.stratus.rno.ebay.com,55643,KILLED,
hdc49-mcc10-01-0710-2202-023-tess0035.stratus.rno.ebay.com,57280,KILLED,
hdc49-mcc10-01-0710-3908-026-tess0035.stratus.rno.ebay.com,57410,KILLED,
