host,duration,status,taskCpuRate,taskMetrics.executorRunTime,taskMetrics.executorCpuTime
hdc49-mcc10-01-0710-3503-010-tess0035.stratus.rno.ebay.com,10258,SUCCESS,0.8670756646216768,8313,7208
hdc49-mcc10-01-0710-3709-037-tess0035.stratus.rno.ebay.com,12099,SUCCESS,0.8510011778563016,10188,8670
hdc49-mcc10-01-0710-2104-009-tess0035.stratus.rno.ebay.com,8049,SUCCESS,0.821399311813862,6103,5013
hdc49-mcc10-01-0710-2604-017-tess0035.stratus.rno.ebay.com,13265,SUCCESS,0.7983870967741935,11284,9009
hdc49-mcc10-01-0910-1701-008-tess0028.stratus.rno.ebay.com,9556,SUCCESS,0.7958025343189018,7576,6029
hdc49-mcc10-01-0710-2603-023-tess0035.stratus.rno.ebay.com,12270,SUCCESS,0.7836667949211235,10396,8147
hdc49-mcc10-01-0710-2202-032-tess0035.stratus.rno.ebay.com,9049,SUCCESS,0.7792538157150932,7076,5514
hdc49-mcc10-01-0710-4102-031-tess0035.stratus.rno.ebay.com,11482,SUCCESS,0.7696753178522644,9517,7325
hdc49-mcc10-01-0710-2104-006-tess0035.stratus.rno.ebay.com,10801,SUCCESS,0.7243935309973046,8904,6450
hdc49-mcc10-01-0710-3503-030-tess0035.stratus.rno.ebay.com,10773,SUCCESS,0.7162329615861215,8877,6358
hdc49-mcc10-01-0710-2003-002-tess0035.stratus.rno.ebay.com,11019,SUCCESS,0.6748155489483537,9081,6128
hdc49-mcc10-01-0710-3509-004-tess0035.stratus.rno.ebay.com,14825,SUCCESS,0.6728653952678643,12637,8503
hdc49-mcc10-01-0710-3804-016-tess0035.stratus.rno.ebay.com,12795,SUCCESS,0.6661135693215339,10848,7226
hdc49-mcc10-01-0710-3302-013-tess0035.stratus.rno.ebay.com,12670,SUCCESS,0.6479520104977037,10669,6913
hdc49-mcc10-01-0710-3503-028-tess0035.stratus.rno.ebay.com,11912,SUCCESS,0.6301775147928994,9802,6177
hdc49-mcc10-01-0710-3908-005-tess0035.stratus.rno.ebay.com,11241,SUCCESS,0.6250798381945923,9394,5872
hdc49-mcc10-01-0710-3804-034-tess0035.stratus.rno.ebay.com,12237,SUCCESS,0.6200834326579261,10068,6243
hdc49-mcc10-01-0710-3709-009-tess0035.stratus.rno.ebay.com,11701,SUCCESS,0.6151555601191088,9739,5991
hdc49-mcc10-01-0710-3708-009-tess0035.stratus.rno.ebay.com,12696,SUCCESS,0.59174739195231,10736,6353
hdc49-mcc10-01-0710-2003-034-tess0035.stratus.rno.ebay.com,12129,SUCCESS,0.5653446361893228,9909,5602
