host,duration,status,taskMetrics.shuffleWriteMetrics.bytesWritten.rateInKB
hdc49-mcc10-01-0710-2603-010-tess0035.stratus.rno.ebay.com,34368,SUCCESS,29783.53403371181
hdc49-mcc10-01-0910-1710-035-tess0028.stratus.rno.ebay.com,34354,SUCCESS,29575.464736364436
hdc49-mcc10-01-0710-2604-035-tess0035.stratus.rno.ebay.com,34821,SUCCESS,29213.35403367898
hdc49-mcc10-01-0710-3709-032-tess0035.stratus.rno.ebay.com,35178,SUCCESS,29206.117211403736
hdc49-mcc10-01-0710-2003-034-tess0035.stratus.rno.ebay.com,34829,SUCCESS,29143.925129212024
hdc49-mcc10-01-0910-2703-035-tess0028.stratus.rno.ebay.com,35071,SUCCESS,28969.822842887046
hdc49-mcc10-01-0710-4205-021-tess0035.stratus.rno.ebay.com,35964,SUCCESS,28311.551718352395
hdc49-mcc10-01-0710-2603-024-tess0035.stratus.rno.ebay.com,36026,SUCCESS,28229.748967288153
hdc49-mcc10-01-0710-3302-027-tess0035.stratus.rno.ebay.com,36126,SUCCESS,28147.928941215763
hdc49-mcc10-01-0710-3503-039-tess0035.stratus.rno.ebay.com,36916,SUCCESS,27829.116049786204
hdc49-mcc10-01-0710-4102-016-tess0035.stratus.rno.ebay.com,36931,SUCCESS,27725.929347382178
hdc49-mcc10-01-0910-1701-026-tess0028.stratus.rno.ebay.com,37173,SUCCESS,27655.54102883107
hdc49-mcc10-01-0710-2102-005-tess0035.stratus.rno.ebay.com,37159,SUCCESS,27345.818971348177
hdc49-mcc10-01-0710-3908-030-tess0035.stratus.rno.ebay.com,37629,SUCCESS,27223.749231879025
hdc49-mcc10-01-0710-4102-015-tess0035.stratus.rno.ebay.com,38038,SUCCESS,26870.92750865509
hdc49-mcc10-01-0910-1901-027-tess0028.stratus.rno.ebay.com,38192,SUCCESS,26770.053932406823
hdc49-mcc10-01-0710-1804-017-tess0035.stratus.rno.ebay.com,38564,SUCCESS,26524.639505786676
hdc49-mcc10-01-0710-2605-004-tess0035.stratus.rno.ebay.com,39455,SUCCESS,25721.34899123701
hdc49-mcc10-01-0710-2510-036-tess0035.stratus.rno.ebay.com,39918,SUCCESS,25701.240892268183
hdc49-mcc10-01-0910-1710-032-tess0028.stratus.rno.ebay.com,40305,SUCCESS,25388.09849391582
