host,duration,status,taskMetrics.shuffleWriteMetrics.bytesWritten.rateInKB
hdc49-mcc10-01-0910-1803-035-tess0028.stratus.rno.ebay.com,2529,SUCCESS,5986.235365853659
hdc49-mcc10-01-0710-4205-017-tess0035.stratus.rno.ebay.com,2621,SUCCESS,5706.6527293844365
hdc49-mcc10-01-0710-3804-004-tess0035.stratus.rno.ebay.com,2615,SUCCESS,5696.190972222223
hdc49-mcc10-01-0710-3709-038-tess0035.stratus.rno.ebay.com,2629,SUCCESS,5516.708846584546
hdc49-mcc10-01-0710-2202-002-tess0035.stratus.rno.ebay.com,2674,SUCCESS,5399.968131868131
hdc49-mcc10-01-0710-3503-005-tess0035.stratus.rno.ebay.com,2729,SUCCESS,5274.18045112782
hdc49-mcc10-01-0710-3409-039-tess0035.stratus.rno.ebay.com,2719,SUCCESS,5004.626911314985
hdc49-mcc10-01-0710-2603-039-tess0035.stratus.rno.ebay.com,2893,SUCCESS,4957.800403225807
hdc49-mcc10-01-0910-1803-023-tess0028.stratus.rno.ebay.com,2872,SUCCESS,4764.066925315228
hdc49-mcc10-01-0710-3509-001-tess0035.stratus.rno.ebay.com,2842,SUCCESS,4568.962825278811
hdc49-mcc10-01-0710-3302-032-tess0035.stratus.rno.ebay.com,2935,SUCCESS,4293.482517482517
hdc49-mcc10-01-0710-3509-011-tess0035.stratus.rno.ebay.com,2927,SUCCESS,4270.801042571677
hdc49-mcc10-01-0710-3602-005-tess0035.stratus.rno.ebay.com,2937,SUCCESS,3998.86655817738
hdc49-mcc10-01-0710-1804-037-tess0035.stratus.rno.ebay.com,3060,SUCCESS,3907.6123907863384
hdc49-mcc10-01-0710-3302-022-tess0035.stratus.rno.ebay.com,3038,SUCCESS,3857.069858712716
hdc49-mcc10-01-0710-3709-015-tess0035.stratus.rno.ebay.com,3138,SUCCESS,3788.7345679012346
hdc49-mcc10-01-0910-2703-008-tess0028.stratus.rno.ebay.com,3147,SUCCESS,3588.612244897959
hdc49-mcc10-01-0710-4102-010-tess0035.stratus.rno.ebay.com,3205,SUCCESS,3557.045619116582
hdc49-mcc10-01-0910-1803-037-tess0028.stratus.rno.ebay.com,3477,SUCCESS,3025.3121921182264
hdc49-mcc10-01-0910-1710-032-tess0028.stratus.rno.ebay.com,3727,SUCCESS,2541.789855072464
