host,duration,status,taskCpuRate,taskMetrics.executorRunTime,taskMetrics.executorCpuTime
hdc49-mcc10-01-0710-2605-004-tess0035.stratus.rno.ebay.com,39455,SUCCESS,0.9873649887915223,39256,38760
hdc49-mcc10-01-0910-1710-035-tess0028.stratus.rno.ebay.com,34354,SUCCESS,0.986737711157303,34157,33704
hdc49-mcc10-01-0910-1701-026-tess0028.stratus.rno.ebay.com,37173,SUCCESS,0.9863417536647374,36974,36469
hdc49-mcc10-01-0710-2102-005-tess0035.stratus.rno.ebay.com,37159,SUCCESS,0.98563350558697,36961,36430
hdc49-mcc10-01-0710-2603-024-tess0035.stratus.rno.ebay.com,36026,SUCCESS,0.9849279892821257,35828,35288
hdc49-mcc10-01-0710-3302-027-tess0035.stratus.rno.ebay.com,36126,SUCCESS,0.9846359385437542,35928,35376
hdc49-mcc10-01-0710-1804-017-tess0035.stratus.rno.ebay.com,38564,SUCCESS,0.9841518089875926,38364,37756
hdc49-mcc10-01-0710-3709-032-tess0035.stratus.rno.ebay.com,35178,SUCCESS,0.9836721855251495,34971,34400
hdc49-mcc10-01-0710-3908-030-tess0035.stratus.rno.ebay.com,37629,SUCCESS,0.9836490421865398,37429,36817
hdc49-mcc10-01-0910-2703-035-tess0028.stratus.rno.ebay.com,35071,SUCCESS,0.9831101425171336,34873,34284
hdc49-mcc10-01-0710-4102-016-tess0035.stratus.rno.ebay.com,36931,SUCCESS,0.9827656620109451,36729,36096
hdc49-mcc10-01-0910-1901-027-tess0028.stratus.rno.ebay.com,38192,SUCCESS,0.9827332069909455,37992,37336
hdc49-mcc10-01-0910-1710-032-tess0028.stratus.rno.ebay.com,40305,SUCCESS,0.9815230400957511,40104,39363
hdc49-mcc10-01-0710-2003-034-tess0035.stratus.rno.ebay.com,34829,SUCCESS,0.9812317731643231,34633,33983
hdc49-mcc10-01-0710-2604-035-tess0035.stratus.rno.ebay.com,34821,SUCCESS,0.9799254787556685,34621,33926
hdc49-mcc10-01-0710-2510-036-tess0035.stratus.rno.ebay.com,39918,SUCCESS,0.9798333291371888,39719,38918
hdc49-mcc10-01-0710-4102-015-tess0035.stratus.rno.ebay.com,38038,SUCCESS,0.9783028092708581,37839,37018
hdc49-mcc10-01-0710-4205-021-tess0035.stratus.rno.ebay.com,35964,SUCCESS,0.9767344313637761,35761,34929
hdc49-mcc10-01-0710-2603-010-tess0035.stratus.rno.ebay.com,34368,SUCCESS,0.9759159545826993,34172,33349
hdc49-mcc10-01-0710-3503-039-tess0035.stratus.rno.ebay.com,36916,SUCCESS,0.9706675381975651,36717,35640
