host,duration,status,taskCpuRate,taskMetrics.executorRunTime,taskMetrics.executorCpuTime
hdc49-mcc10-01-0710-3804-016-tess0035.stratus.rno.ebay.com,3684,SUCCESS,0.24220374220374222,1924,466
hdc49-mcc10-01-0710-4205-023-tess0035.stratus.rno.ebay.com,3246,SUCCESS,0.22630173564753003,1498,339
hdc49-mcc10-01-0910-2703-035-tess0028.stratus.rno.ebay.com,3621,SUCCESS,0.1806836679327184,1843,333
hdc49-mcc10-01-0710-4205-016-tess0035.stratus.rno.ebay.com,3779,SUCCESS,0.16913214990138067,2028,343
hdc49-mcc10-01-0710-2202-022-tess0035.stratus.rno.ebay.com,3444,SUCCESS,0.16826347305389222,1670,281
hdc49-mcc10-01-0710-2604-021-tess0035.stratus.rno.ebay.com,5145,SUCCESS,0.16752655538694994,3295,552
hdc49-mcc10-01-0710-1804-022-tess0035.stratus.rno.ebay.com,3695,SUCCESS,0.16255144032921812,1944,316
hdc49-mcc10-01-0710-2510-018-tess0035.stratus.rno.ebay.com,6344,SUCCESS,0.13544606034295636,4607,624
hdc49-mcc10-01-0910-1710-031-tess0028.stratus.rno.ebay.com,4664,SUCCESS,0.1280977312390925,2865,367
hdc49-mcc10-01-0910-1710-035-tess0028.stratus.rno.ebay.com,4787,SUCCESS,0.12726054922973878,2986,380
hdc49-mcc10-01-0910-1901-037-tess0028.stratus.rno.ebay.com,5022,SUCCESS,0.1265022137887413,3162,400
hdc49-mcc10-01-0710-2003-026-tess0035.stratus.rno.ebay.com,5875,SUCCESS,0.12596273291925467,4025,507
hdc49-mcc10-01-0910-1701-021-tess0028.stratus.rno.ebay.com,4018,SUCCESS,0.1244961934617107,2233,278
hdc49-mcc10-01-0710-3602-014-tess0035.stratus.rno.ebay.com,4002,SUCCESS,0.12383073496659243,2245,278
hdc49-mcc10-01-0710-3708-004-tess0035.stratus.rno.ebay.com,4632,SUCCESS,0.1234611326064017,2843,351
hdc49-mcc10-01-0710-3708-023-tess0035.stratus.rno.ebay.com,5920,SUCCESS,0.12090313182811362,4119,498
hdc49-mcc10-01-0710-2605-005-tess0035.stratus.rno.ebay.com,5559,SUCCESS,0.112209457654288,3743,420
hdc49-mcc10-01-0710-2604-032-tess0035.stratus.rno.ebay.com,6534,SUCCESS,0.09238790406673618,4795,443
hdc49-mcc10-01-0710-3509-012-tess0035.stratus.rno.ebay.com,5575,SUCCESS,0.08983641727004558,3729,335
hdc49-mcc10-01-0710-2102-009-tess0035.stratus.rno.ebay.com,2846,RUNNING,,0,0
