host,duration,status,taskCpuRate,taskMetrics.executorRunTime,taskMetrics.executorCpuTime
hdc49-mcc10-01-0710-2603-034-tess0035.stratus.rno.ebay.com,41633,SUCCESS,0.9888094722402715,41553,41088
hdc49-mcc10-01-0710-2202-020-tess0035.stratus.rno.ebay.com,30537,SUCCESS,0.9878529218647406,30460,30090
hdc49-mcc10-01-0710-3602-012-tess0035.stratus.rno.ebay.com,34919,SUCCESS,0.9877737278649944,34843,34417
hdc49-mcc10-01-0710-3602-018-tess0035.stratus.rno.ebay.com,30721,SUCCESS,0.9858704519497471,30645,30212
hdc49-mcc10-01-0710-2102-022-tess0035.stratus.rno.ebay.com,28162,SUCCESS,0.985618169520487,28091,27687
hdc49-mcc10-01-0710-2102-005-tess0035.stratus.rno.ebay.com,34481,SUCCESS,0.9853231806556615,34408,33903
hdc49-mcc10-01-0710-3302-012-tess0035.stratus.rno.ebay.com,32696,SUCCESS,0.985102535021304,32623,32137
hdc49-mcc10-01-0710-3503-005-tess0035.stratus.rno.ebay.com,31788,SUCCESS,0.9849268415741675,31712,31234
hdc49-mcc10-01-0710-3302-002-tess0035.stratus.rno.ebay.com,29937,SUCCESS,0.9841280471470667,29864,29390
hdc49-mcc10-01-0710-3804-021-tess0035.stratus.rno.ebay.com,31634,SUCCESS,0.9838367191709187,31553,31043
hdc49-mcc10-01-0710-1903-029-tess0035.stratus.rno.ebay.com,28993,SUCCESS,0.9838163081817554,28918,28450
hdc49-mcc10-01-0710-2003-007-tess0035.stratus.rno.ebay.com,43115,SUCCESS,0.9828066914498141,43040,42300
hdc49-mcc10-01-0710-2003-007-tess0035.stratus.rno.ebay.com,44974,SUCCESS,0.9826507204739315,44901,44122
hdc49-mcc10-01-0710-3509-009-tess0035.stratus.rno.ebay.com,36068,SUCCESS,0.9821890021951152,35989,35348
hdc49-mcc10-01-0710-3908-012-tess0035.stratus.rno.ebay.com,31232,SUCCESS,0.9820855271606523,31148,30590
hdc49-mcc10-01-0710-1902-037-tess0035.stratus.rno.ebay.com,32008,SUCCESS,0.9815533980582525,31930,31341
hdc49-mcc10-01-0710-2510-034-tess0035.stratus.rno.ebay.com,33220,SUCCESS,0.9811428916244267,33144,32519
hdc49-mcc10-01-0910-1710-012-tess0028.stratus.rno.ebay.com,33155,SUCCESS,0.9794116757868006,33077,32396
hdc49-mcc10-01-0710-1804-007-tess0035.stratus.rno.ebay.com,30065,SUCCESS,0.9781912765106042,29988,29334
hdc49-mcc10-01-0710-2202-012-tess0035.stratus.rno.ebay.com,29196,SUCCESS,0.9659020671657167,29122,28129
