host,duration,status,taskMetrics.shuffleWriteMetrics.bytesWritten.rateInKB
hdc49-mcc10-01-0710-2509-021-tess0035.stratus.rno.ebay.com,2444,SUCCESS,24037.999574829933
hdc49-mcc10-01-0710-3409-024-tess0035.stratus.rno.ebay.com,2476,SUCCESS,23447.058501683503
hdc49-mcc10-01-0710-4105-010-tess0035.stratus.rno.ebay.com,2511,SUCCESS,23190.297633872975
hdc49-mcc10-01-0710-1902-018-tess0035.stratus.rno.ebay.com,2566,SUCCESS,22882.764849471114
hdc49-mcc10-01-0710-4102-006-tess0035.stratus.rno.ebay.com,2605,SUCCESS,22675.821928771507
hdc49-mcc10-01-0710-3908-034-tess0035.stratus.rno.ebay.com,2557,SUCCESS,22674.96102314251
hdc49-mcc10-01-0710-2102-004-tess0035.stratus.rno.ebay.com,2737,SUCCESS,22590.080045959403
hdc49-mcc10-01-0910-2703-033-tess0028.stratus.rno.ebay.com,2600,SUCCESS,22571.92531948882
hdc49-mcc10-01-0710-3509-027-tess0035.stratus.rno.ebay.com,2663,SUCCESS,22254.521789883267
hdc49-mcc10-01-0710-2510-038-tess0035.stratus.rno.ebay.com,2683,SUCCESS,22054.979536679537
hdc49-mcc10-01-0710-4102-030-tess0035.stratus.rno.ebay.com,2730,SUCCESS,21602.47728993187
hdc49-mcc10-01-0710-2102-028-tess0035.stratus.rno.ebay.com,2761,SUCCESS,21505.557787040547
hdc49-mcc10-01-0710-4102-035-tess0035.stratus.rno.ebay.com,2776,SUCCESS,21369.553731343283
hdc49-mcc10-01-0710-3709-038-tess0035.stratus.rno.ebay.com,2928,SUCCESS,20958.78842740504
hdc49-mcc10-01-0710-1902-039-tess0035.stratus.rno.ebay.com,2878,SUCCESS,20634.872786411277
hdc49-mcc10-01-0710-2104-037-tess0035.stratus.rno.ebay.com,2911,SUCCESS,20597.9453125
hdc49-mcc10-01-0710-1902-024-tess0035.stratus.rno.ebay.com,2825,SUCCESS,20558.57478868063
hdc49-mcc10-01-0910-1701-019-tess0028.stratus.rno.ebay.com,2838,SUCCESS,20110.722728931047
hdc49-mcc10-01-0710-2003-005-tess0035.stratus.rno.ebay.com,3273,SUCCESS,18940.718061674008
hdc49-mcc10-01-0710-2003-021-tess0035.stratus.rno.ebay.com,3309,SUCCESS,18329.275753768845
