host,duration,status,taskMetrics.shuffleWriteMetrics.bytesWritten.rateInKB
hdc49-mcc10-01-0710-1903-038-tess0035.stratus.rno.ebay.com,3827,SUCCESS,298.6096956829441
hdc49-mcc10-01-0710-3509-018-tess0035.stratus.rno.ebay.com,3839,SUCCESS,287.2195205479452
hdc49-mcc10-01-0710-3804-001-tess0035.stratus.rno.ebay.com,3896,SUCCESS,280.4714142427282
hdc49-mcc10-01-0710-3908-034-tess0035.stratus.rno.ebay.com,3966,SUCCESS,280.22225958305313
hdc49-mcc10-01-0910-1901-015-tess0028.stratus.rno.ebay.com,4072,SUCCESS,266.0416010085093
hdc49-mcc10-01-0710-4102-017-tess0035.stratus.rno.ebay.com,4128,SUCCESS,264.99048525214084
hdc49-mcc10-01-0710-2603-005-tess0035.stratus.rno.ebay.com,4323,SUCCESS,245.53821376281113
hdc49-mcc10-01-0710-3908-019-tess0035.stratus.rno.ebay.com,4393,SUCCESS,244.83666274970622
hdc49-mcc10-01-0710-2202-037-tess0035.stratus.rno.ebay.com,4450,SUCCESS,236.5107223476298
hdc49-mcc10-01-0710-3409-007-tess0035.stratus.rno.ebay.com,4451,SUCCESS,235.8352435530086
hdc49-mcc10-01-0710-1902-028-tess0035.stratus.rno.ebay.com,4561,SUCCESS,229.66666666666666
hdc49-mcc10-01-0710-3306-030-tess0035.stratus.rno.ebay.com,4527,SUCCESS,228.57678422660373
hdc49-mcc10-01-0710-4105-007-tess0035.stratus.rno.ebay.com,4757,SUCCESS,216.6787012987013
hdc49-mcc10-01-0710-1804-011-tess0035.stratus.rno.ebay.com,4984,SUCCESS,207.0750978473581
hdc49-mcc10-01-0710-2603-033-tess0035.stratus.rno.ebay.com,4980,SUCCESS,203.90356703567036
hdc49-mcc10-01-0710-3908-021-tess0035.stratus.rno.ebay.com,5238,SUCCESS,194.09769053117782
hdc49-mcc10-01-0710-2509-006-tess0035.stratus.rno.ebay.com,6142,SUCCESS,162.42517537022604
hdc49-mcc10-01-0910-1701-004-tess0028.stratus.rno.ebay.com,6242,SUCCESS,155.94874202027788
hdc49-mcc10-01-0710-2604-027-tess0035.stratus.rno.ebay.com,18657,SUCCESS,47.00740154811006
hdc49-mcc10-01-0710-2604-004-tess0035.stratus.rno.ebay.com,26350,SUCCESS,33.10614634913149
