host,duration,status,taskCpuRate,taskMetrics.executorRunTime,taskMetrics.executorCpuTime
hdc49-mcc10-01-0710-4102-030-tess0035.stratus.rno.ebay.com,2730,SUCCESS,0.9458743376230129,2642,2499
hdc49-mcc10-01-0710-2510-038-tess0035.stratus.rno.ebay.com,2683,SUCCESS,0.9413127413127413,2590,2438
hdc49-mcc10-01-0710-1902-039-tess0035.stratus.rno.ebay.com,2878,SUCCESS,0.9400072280448138,2767,2601
hdc49-mcc10-01-0710-2003-021-tess0035.stratus.rno.ebay.com,3309,SUCCESS,0.9381281407035176,3184,2987
hdc49-mcc10-01-0710-3509-027-tess0035.stratus.rno.ebay.com,2663,SUCCESS,0.9342412451361868,2570,2401
hdc49-mcc10-01-0710-3908-034-tess0035.stratus.rno.ebay.com,2557,SUCCESS,0.9334145351197727,2463,2299
hdc49-mcc10-01-0710-2104-037-tess0035.stratus.rno.ebay.com,2911,SUCCESS,0.9311079545454546,2816,2622
hdc49-mcc10-01-0710-4105-010-tess0035.stratus.rno.ebay.com,2511,SUCCESS,0.9219593192195932,2409,2221
hdc49-mcc10-01-0710-2003-005-tess0035.stratus.rno.ebay.com,3273,SUCCESS,0.9216488357457521,3178,2929
hdc49-mcc10-01-0710-2509-021-tess0035.stratus.rno.ebay.com,2444,SUCCESS,0.921343537414966,2352,2167
hdc49-mcc10-01-0710-1902-024-tess0035.stratus.rno.ebay.com,2825,SUCCESS,0.9209849320102903,2721,2506
hdc49-mcc10-01-0910-2703-033-tess0028.stratus.rno.ebay.com,2600,SUCCESS,0.9177316293929713,2504,2298
hdc49-mcc10-01-0710-1902-018-tess0035.stratus.rno.ebay.com,2566,SUCCESS,0.9174125305126118,2458,2255
hdc49-mcc10-01-0710-4102-006-tess0035.stratus.rno.ebay.com,2605,SUCCESS,0.9163665466186475,2499,2290
hdc49-mcc10-01-0710-3709-038-tess0035.stratus.rno.ebay.com,2928,SUCCESS,0.9148029818956337,2817,2577
hdc49-mcc10-01-0710-2102-028-tess0035.stratus.rno.ebay.com,2761,SUCCESS,0.9037514209928003,2639,2385
hdc49-mcc10-01-0910-1701-019-tess0028.stratus.rno.ebay.com,2838,SUCCESS,0.8993068223276176,2741,2465
hdc49-mcc10-01-0710-2102-004-tess0035.stratus.rno.ebay.com,2737,SUCCESS,0.8981233243967829,2611,2345
hdc49-mcc10-01-0710-3409-024-tess0035.stratus.rno.ebay.com,2476,SUCCESS,0.8880471380471381,2376,2110
hdc49-mcc10-01-0710-4102-035-tess0035.stratus.rno.ebay.com,2776,SUCCESS,0.8858208955223881,2680,2374
