diskBytesSpilled,executorBlockTime,executorCpuTime,executorDeserializeCpuTime,executorDeserializeTime,executorRunTime,executorWaitTime,gettingResultTime,inputMetrics.bytesRead,inputMetrics.recordsRead,jvmGcTime,launchDelay,memoryBytesSpilled,outputMetrics.bytesWritten,outputMetrics.recordsWritten,peakExecutionMemory,resultSerializationTime,resultSize,schedulerDelay,shuffleReadMetrics.fetchWaitTime,shuffleReadMetrics.localBlocksFetched,shuffleReadMetrics.readBytes,shuffleReadMetrics.readRecords,shuffleReadMetrics.remoteBlocksFetched,shuffleReadMetrics.remoteBytesRead,shuffleReadMetrics.remoteBytesReadToDisk,shuffleReadMetrics.totalBlocksFetched,shuffleWriteMetrics.writeBytes,shuffleWriteMetrics.writeRecords,shuffleWriteMetrics.writeTime,stageId
1,1,27,22,24,48,1,1,1,1,1,1,1,1,1,1,1,1,18,217,1,1,1,1,1,1,1,1,1,1,44391
1,1,29,23,28,28,1,1,24,25,1,1,1,1,1,1,1,0,20,1,1,1,1,1,1,1,1,26,25,33,44388
1,1,11,23,40,13,1,1,1,2,144,1,1,1,1,1,1,1,27,1,1,1,1,1,1,1,1,1,4,16,44387
1,1,12,43,59,96,1,1,0,0,133,1,1,1,1,1,1,0,58,1,1,1,1,1,1,1,1,1,1,21,44372
1,1,27,40,38,43,1,1,1,1,147,1,1,0,0,1,1,1,31,120,1,0,0,0,0,1,0,1,1,1,44316
1,1,20,30,55,22,1,1,1,1,75,1,1,1,1,1,1,0,15,122,105,1,1,0,1,1,1,1,1,51,44071
1,1,1,1,1,1,1,1,1,1,38,1,1,1,1,1,1,1,1,3,35,7,13,0,7,1,1,1,1,1,43297
1,1,1,1,1,1,1,1,1,1,38,1,1,1,1,12,1,1,1,157,35,8,16,0,8,1,1,1,1,1,42511
