host,duration,status,taskCpuRate,taskMetrics.executorRunTime,taskMetrics.executorCpuTime
hdc49-mcc10-01-0710-1903-011-tess0035.stratus.rno.ebay.com,1755,SUCCESS,0.9507803121248499,1666,1584
hdc49-mcc10-01-0710-4102-033-tess0035.stratus.rno.ebay.com,1618,SUCCESS,0.9477858559153999,1513,1434
hdc49-mcc10-01-0710-3709-001-tess0035.stratus.rno.ebay.com,1713,SUCCESS,0.94472049689441,1610,1521
hdc49-mcc10-01-0710-3708-035-tess0035.stratus.rno.ebay.com,1685,SUCCESS,0.9436443331246086,1597,1507
hdc49-mcc10-01-0910-1710-036-tess0028.stratus.rno.ebay.com,1473,SUCCESS,0.9372294372294372,1386,1299
hdc49-mcc10-01-0710-2605-011-tess0035.stratus.rno.ebay.com,1501,SUCCESS,0.9342291371994342,1414,1321
hdc49-mcc10-01-0710-1902-005-tess0035.stratus.rno.ebay.com,1525,SUCCESS,0.9336592178770949,1432,1337
hdc49-mcc10-01-0910-1803-021-tess0028.stratus.rno.ebay.com,1494,SUCCESS,0.9334779464931309,1383,1291
hdc49-mcc10-01-0910-1701-013-tess0028.stratus.rno.ebay.com,1855,SUCCESS,0.9307997731140102,1763,1641
hdc49-mcc10-01-0710-2510-020-tess0035.stratus.rno.ebay.com,1496,SUCCESS,0.9276082327892122,1409,1307
hdc49-mcc10-01-0710-4102-026-tess0035.stratus.rno.ebay.com,1993,SUCCESS,0.9210805084745762,1888,1739
hdc49-mcc10-01-0710-2605-036-tess0035.stratus.rno.ebay.com,1588,SUCCESS,0.9157608695652174,1472,1348
hdc49-mcc10-01-0710-3306-016-tess0035.stratus.rno.ebay.com,1572,SUCCESS,0.9146757679180887,1465,1340
hdc49-mcc10-01-0710-2604-006-tess0035.stratus.rno.ebay.com,1642,SUCCESS,0.908675799086758,1533,1393
hdc49-mcc10-01-0710-1804-019-tess0035.stratus.rno.ebay.com,1696,SUCCESS,0.9086326402016384,1587,1442
hdc49-mcc10-01-0710-3503-013-tess0035.stratus.rno.ebay.com,872,SUCCESS,0.9014454664914586,761,686
hdc49-mcc10-01-0710-4105-020-tess0035.stratus.rno.ebay.com,859,SUCCESS,0.8955823293172691,747,669
hdc49-mcc10-01-0710-4205-027-tess0035.stratus.rno.ebay.com,908,SUCCESS,0.8868613138686131,822,729
hdc49-mcc10-01-0910-1701-037-tess0028.stratus.rno.ebay.com,2044,SUCCESS,0.8546301086394206,1933,1652
hdc49-mcc10-01-0910-1803-036-tess0028.stratus.rno.ebay.com,2256,SUCCESS,0.5849492151431209,2166,1267
