host,duration,status,taskCpuRate,taskMetrics.executorRunTime,taskMetrics.executorCpuTime
hdc49-mcc10-01-0710-3708-009-tess0035.stratus.rno.ebay.com,187,SUCCESS,0.9915966386554622,119,118
hdc49-mcc10-01-0710-4205-028-tess0035.stratus.rno.ebay.com,195,SUCCESS,0.9813084112149533,107,105
hdc49-mcc10-01-0710-2202-034-tess0035.stratus.rno.ebay.com,168,SUCCESS,0.9801980198019802,101,99
hdc49-mcc10-01-0710-1804-006-tess0035.stratus.rno.ebay.com,164,SUCCESS,0.9797979797979798,99,97
hdc49-mcc10-01-0710-3602-038-tess0035.stratus.rno.ebay.com,204,SUCCESS,0.9787234042553191,94,92
hdc49-mcc10-01-0710-3708-028-tess0035.stratus.rno.ebay.com,180,SUCCESS,0.9719626168224299,107,104
hdc49-mcc10-01-0910-2703-023-tess0028.stratus.rno.ebay.com,169,SUCCESS,0.9716981132075472,106,103
hdc49-mcc10-01-0910-1901-013-tess0028.stratus.rno.ebay.com,181,SUCCESS,0.9642857142857143,112,108
hdc49-mcc10-01-0910-2703-036-tess0028.stratus.rno.ebay.com,123,SUCCESS,0.9482758620689655,58,55
hdc49-mcc10-01-0710-4102-004-tess0035.stratus.rno.ebay.com,241,SUCCESS,0.888235294117647,170,151
hdc49-mcc10-01-0710-3804-027-tess0035.stratus.rno.ebay.com,187,SUCCESS,0.8717948717948718,117,102
hdc49-mcc10-01-0710-3708-022-tess0035.stratus.rno.ebay.com,203,SUCCESS,0.8699186991869918,123,107
hdc49-mcc10-01-0710-3509-031-tess0035.stratus.rno.ebay.com,181,SUCCESS,0.8672566371681416,113,98
hdc49-mcc10-01-0710-3302-005-tess0035.stratus.rno.ebay.com,203,SUCCESS,0.8629032258064516,124,107
hdc49-mcc10-01-0910-1803-027-tess0028.stratus.rno.ebay.com,212,SUCCESS,0.8531468531468531,143,122
hdc49-mcc10-01-0710-1903-036-tess0035.stratus.rno.ebay.com,194,SUCCESS,0.848,125,106
hdc49-mcc10-01-0710-2605-032-tess0035.stratus.rno.ebay.com,195,SUCCESS,0.84251968503937,127,107
hdc49-mcc10-01-0910-1710-015-tess0028.stratus.rno.ebay.com,224,SUCCESS,0.7647058823529411,153,117
hdc49-mcc10-01-0710-4105-006-tess0035.stratus.rno.ebay.com,211,SUCCESS,0.7430555555555556,144,107
hdc49-mcc10-01-0710-3708-003-tess0035.stratus.rno.ebay.com,317,SUCCESS,0.4063745019920319,251,102
