host,duration,status,taskMetrics.executorCpuTime,taskMetrics.executorDeserializeCpuTime,taskMetrics.shuffleWriteMetrics.writeTime
hdc49-mcc10-01-0710-2003-021-tess0035.stratus.rno.ebay.com,3309,SUCCESS,2987,7941627,83237716
hdc49-mcc10-01-0710-2003-005-tess0035.stratus.rno.ebay.com,3273,SUCCESS,2929,5987316,74274784
hdc49-mcc10-01-0710-3709-038-tess0035.stratus.rno.ebay.com,2928,SUCCESS,2577,5845844,63797007
hdc49-mcc10-01-0710-2104-037-tess0035.stratus.rno.ebay.com,2911,SUCCESS,2622,6535304,65180279
hdc49-mcc10-01-0710-1902-039-tess0035.stratus.rno.ebay.com,2878,SUCCESS,2601,5546571,56498985
hdc49-mcc10-01-0910-1701-019-tess0028.stratus.rno.ebay.com,2838,SUCCESS,2465,7102108,63142212
hdc49-mcc10-01-0710-1902-024-tess0035.stratus.rno.ebay.com,2825,SUCCESS,2506,5693434,68168647
hdc49-mcc10-01-0710-4102-035-tess0035.stratus.rno.ebay.com,2776,SUCCESS,2374,5093763,58249899
hdc49-mcc10-01-0710-2102-028-tess0035.stratus.rno.ebay.com,2761,SUCCESS,2385,5790626,54897773
