host,duration,status,taskMetrics.shuffleWriteMetrics.bytesWritten.rateInKB
hdc49-mcc10-01-0710-2603-006-tess0035.stratus.rno.ebay.com,6832,SUCCESS,0.00873685769287724
hdc49-mcc10-01-0910-2703-017-tess0028.stratus.rno.ebay.com,7068,SUCCESS,0.008468494330414812
hdc49-mcc10-01-0710-2202-004-tess0035.stratus.rno.ebay.com,7118,SUCCESS,0.008390216154721275
hdc49-mcc10-01-0710-1902-029-tess0035.stratus.rno.ebay.com,7214,SUCCESS,0.00827373439910251
hdc49-mcc10-01-0910-1710-030-tess0028.stratus.rno.ebay.com,7310,SUCCESS,0.008175142025772481
hdc49-mcc10-01-0710-2509-009-tess0035.stratus.rno.ebay.com,7409,SUCCESS,0.008089949266419854
hdc49-mcc10-01-0710-3509-006-tess0035.stratus.rno.ebay.com,7396,SUCCESS,0.008063413967473008
hdc49-mcc10-01-0710-2509-016-tess0035.stratus.rno.ebay.com,8116,SUCCESS,0.007344703099713681
hdc49-mcc10-01-0710-1903-039-tess0035.stratus.rno.ebay.com,8668,SUCCESS,0.006870851286828928
hdc49-mcc10-01-0710-2604-006-tess0035.stratus.rno.ebay.com,8814,SUCCESS,0.0067621776504298
hdc49-mcc10-01-0710-3302-021-tess0035.stratus.rno.ebay.com,9314,SUCCESS,0.006415135370229422
hdc49-mcc10-01-0910-2703-023-tess0028.stratus.rno.ebay.com,9578,SUCCESS,0.006215105867481302
hdc49-mcc10-01-0710-2202-028-tess0035.stratus.rno.ebay.com,9749,SUCCESS,0.006121601992114547
hdc49-mcc10-01-0710-2104-018-tess0035.stratus.rno.ebay.com,9949,SUCCESS,0.0059910641754671
hdc49-mcc10-01-0710-1804-036-tess0035.stratus.rno.ebay.com,9998,SUCCESS,0.005972264399230692
hdc49-mcc10-01-0710-1903-040-tess0035.stratus.rno.ebay.com,10350,SUCCESS,0.005747686312713103
hdc49-mcc10-01-0710-2104-024-tess0035.stratus.rno.ebay.com,10854,SUCCESS,0.005481233742103307
hdc49-mcc10-01-0710-2510-008-tess0035.stratus.rno.ebay.com,11717,SUCCESS,0.005076142131979695
hdc49-mcc10-01-0710-4105-039-tess0035.stratus.rno.ebay.com,12307,SUCCESS,0.004845199967151187
hdc49-mcc10-01-0710-2604-031-tess0035.stratus.rno.ebay.com,669434,RUNNING,
