CPUBound,IOBound,MemBound,MixBound,ResourceLimit,dataSkew,numTasks,stageId,status,submissionTime
1,0,0,0,0,0,202,44391,ACTIVE,2020-07-30T05:53:56.913GMT
1,0,0,0,0,0,300,44388,ACTIVE,2020-07-30T05:53:54.268GMT
1,0,0,0,0,0,506,44387,ACTIVE,2020-07-30T05:53:54.210GMT
0,1,0,0,0,0,10000,44372,ACTIVE,2020-07-30T05:53:45.787GMT
1,0,0,0,0,0,477,44316,ACTIVE,2020-07-30T05:52:10.861GMT
1,0,0,0,0,0,203,44071,ACTIVE,2020-07-30T05:43:18.810GMT
0,0,0,1,0,0,5276,43297,ACTIVE,2020-07-30T05:49:42.753GMT
0,0,0,1,0,0,2721,42511,ACTIVE,2020-07-30T05:49:42.195GMT
