host,duration,status,taskCpuRate,taskMetrics.executorRunTime,taskMetrics.executorCpuTime
hdc49-mcc10-01-0710-2509-009-tess0035.stratus.rno.ebay.com,7409,SUCCESS,0.9858768682298094,7293,7190
hdc49-mcc10-01-0710-2202-004-tess0035.stratus.rno.ebay.com,7118,SUCCESS,0.9819397042093287,7032,6905
hdc49-mcc10-01-0710-2104-018-tess0035.stratus.rno.ebay.com,9949,SUCCESS,0.9796913078797725,9848,9648
hdc49-mcc10-01-0710-1903-040-tess0035.stratus.rno.ebay.com,10350,SUCCESS,0.9689235265465173,10265,9946
hdc49-mcc10-01-0710-3509-006-tess0035.stratus.rno.ebay.com,7396,SUCCESS,0.968429684296843,7317,7086
hdc49-mcc10-01-0710-2603-006-tess0035.stratus.rno.ebay.com,6832,SUCCESS,0.9662372278987117,6753,6525
hdc49-mcc10-01-0710-1902-029-tess0035.stratus.rno.ebay.com,7214,SUCCESS,0.9652222689664843,7131,6883
hdc49-mcc10-01-0710-2604-006-tess0035.stratus.rno.ebay.com,8814,SUCCESS,0.9629799426934097,8725,8402
hdc49-mcc10-01-0910-1710-030-tess0028.stratus.rno.ebay.com,7310,SUCCESS,0.9577386725786338,7217,6912
hdc49-mcc10-01-0910-2703-017-tess0028.stratus.rno.ebay.com,7068,SUCCESS,0.9519161762595091,6967,6632
hdc49-mcc10-01-0710-2509-016-tess0035.stratus.rno.ebay.com,8116,SUCCESS,0.8982945350429479,8033,7216
hdc49-mcc10-01-0710-2202-028-tess0035.stratus.rno.ebay.com,9749,SUCCESS,0.8928200871550114,9638,8605
hdc49-mcc10-01-0710-2510-008-tess0035.stratus.rno.ebay.com,11717,SUCCESS,0.8608792910608277,11623,10006
hdc49-mcc10-01-0710-3302-021-tess0035.stratus.rno.ebay.com,9314,SUCCESS,0.833315211482005,9197,7664
hdc49-mcc10-01-0710-2104-024-tess0035.stratus.rno.ebay.com,10854,SUCCESS,0.8190263842437755,10764,8816
hdc49-mcc10-01-0710-4105-039-tess0035.stratus.rno.ebay.com,12307,SUCCESS,0.8066847335140018,12177,9823
hdc49-mcc10-01-0710-1903-039-tess0035.stratus.rno.ebay.com,8668,SUCCESS,0.7536974496331664,8587,6472
hdc49-mcc10-01-0910-2703-023-tess0028.stratus.rno.ebay.com,9578,SUCCESS,0.7486569050879596,9493,7107
hdc49-mcc10-01-0710-1804-036-tess0035.stratus.rno.ebay.com,9998,SUCCESS,0.7359044437696123,9879,7270
hdc49-mcc10-01-0710-2604-031-tess0035.stratus.rno.ebay.com,389385,RUNNING,,0,0
