host,duration,status,taskCpuRate,taskMetrics.executorRunTime,taskMetrics.executorCpuTime
hdc49-mcc10-01-0710-4105-039-tess0035.stratus.rno.ebay.com,126.0,SUCCESS,0.975609756097561,82.0,80.0
hdc49-mcc10-01-0710-1804-023-tess0035.stratus.rno.ebay.com,200.0,SUCCESS,0.9733333333333334,150.0,146.0
hdc49-mcc10-01-0710-2003-006-tess0035.stratus.rno.ebay.com,112.0,SUCCESS,0.9696969696969697,66.0,64.0
hdc49-mcc10-01-0910-1710-025-tess0028.stratus.rno.ebay.com,160.0,SUCCESS,0.9646017699115044,113.0,109.0
hdc49-mcc10-01-0710-4105-022-tess0035.stratus.rno.ebay.com,148.0,SUCCESS,0.9611650485436893,103.0,99.0
hdc49-mcc10-01-0710-2605-040-tess0035.stratus.rno.ebay.com,260.0,SUCCESS,0.9611650485436893,206.0,198.0
hdc49-mcc10-01-0710-3503-007-tess0035.stratus.rno.ebay.com,186.0,SUCCESS,0.924812030075188,133.0,123.0
hdc49-mcc10-01-0710-3908-018-tess0035.stratus.rno.ebay.com,185.0,SUCCESS,0.917910447761194,134.0,123.0
hdc49-mcc10-01-0710-2603-013-tess0035.stratus.rno.ebay.com,280.0,SUCCESS,0.47161572052401746,229.0,108.0
hdc49-mcc10-01-0710-3602-009-tess0035.stratus.rno.ebay.com,281.0,SUCCESS,0.4458874458874459,231.0,103.0
hdc49-mcc10-01-0710-2510-022-tess0035.stratus.rno.ebay.com,293.0,SUCCESS,0.3943089430894309,246.0,97.0
hdc49-mcc10-01-0710-2604-039-tess0035.stratus.rno.ebay.com,279.0,SUCCESS,0.3722943722943723,231.0,86.0
hdc49-mcc10-01-0710-3306-031-tess0035.stratus.rno.ebay.com,299.0,SUCCESS,0.3548387096774194,248.0,88.0
hdc49-mcc10-01-0710-3709-009-tess0035.stratus.rno.ebay.com,264.0,SUCCESS,0.2981651376146789,218.0,65.0
hdc49-mcc10-01-0710-2604-031-tess0035.stratus.rno.ebay.com,1196.0,SUCCESS,0.10278745644599303,1148.0,118.0
hdc49-mcc10-01-0710-3302-030-tess0035.stratus.rno.ebay.com,481.0,RUNNING,,0.0,0.0
hdc49-mcc10-01-0710-2104-004-tess0035.stratus.rno.ebay.com,675.0,RUNNING,,0.0,0.0
