host,duration,status,taskCpuRate,taskMetrics.executorRunTime,taskMetrics.executorCpuTime
hdc49-mcc10-01-0710-3708-034-tess0035.stratus.rno.ebay.com,31845,SUCCESS,0.9921948763139674,31774,31526
hdc49-mcc10-01-0910-1803-028-tess0028.stratus.rno.ebay.com,27628,SUCCESS,0.9900946990312398,27561,27288
hdc49-mcc10-01-0710-2003-006-tess0035.stratus.rno.ebay.com,32154,SUCCESS,0.9889962593516209,32080,31727
hdc49-mcc10-01-0710-2202-012-tess0035.stratus.rno.ebay.com,35994,SUCCESS,0.9865252373395695,35919,35435
hdc49-mcc10-01-0710-4105-026-tess0035.stratus.rno.ebay.com,31413,SUCCESS,0.9862170181539738,31343,30911
hdc49-mcc10-01-0710-3709-021-tess0035.stratus.rno.ebay.com,34912,SUCCESS,0.9860780204954502,34837,34352
hdc49-mcc10-01-0710-1902-010-tess0035.stratus.rno.ebay.com,31057,SUCCESS,0.9852836764990641,30986,30530
hdc49-mcc10-01-0910-1710-013-tess0028.stratus.rno.ebay.com,32888,SUCCESS,0.9843335670090524,32809,32295
hdc49-mcc10-01-0710-2603-025-tess0035.stratus.rno.ebay.com,33331,SUCCESS,0.983822954565956,33257,32719
hdc49-mcc10-01-0710-3509-017-tess0035.stratus.rno.ebay.com,33963,SUCCESS,0.9835015642524054,33882,33323
hdc49-mcc10-01-0710-3602-025-tess0035.stratus.rno.ebay.com,37006,SUCCESS,0.9780836019830412,36913,36104
hdc49-mcc10-01-0710-1804-031-tess0035.stratus.rno.ebay.com,43677,SUCCESS,0.9727516686162526,43599,42411
hdc49-mcc10-01-0710-2104-007-tess0035.stratus.rno.ebay.com,32940,SUCCESS,0.967381713068614,32865,31793
hdc49-mcc10-01-0710-3709-036-tess0035.stratus.rno.ebay.com,39032,SUCCESS,0.962959160099597,38957,37514
hdc49-mcc10-01-0910-1710-012-tess0028.stratus.rno.ebay.com,145390,SUCCESS,0.3391714266051889,145310,49285
hdc49-mcc10-01-0710-3509-025-tess0035.stratus.rno.ebay.com,112059,SUCCESS,0.3318331592059793,111987,37161
hdc49-mcc10-01-0710-2104-020-tess0035.stratus.rno.ebay.com,123698,SUCCESS,0.24586252082895182,123626,30395
hdc49-mcc10-01-0710-2605-031-tess0035.stratus.rno.ebay.com,151394,SUCCESS,0.2399072171080022,151321,36303
hdc49-mcc10-01-0710-4102-020-tess0035.stratus.rno.ebay.com,153459,SUCCESS,0.2146750469434592,153376,32926
hdc49-mcc10-01-0910-1901-033-tess0028.stratus.rno.ebay.com,325935,SUCCESS,0.1377120919655927,325861,44875
