host,duration,status,taskCpuRate,taskMetrics.executorRunTime,taskMetrics.executorCpuTime
hdc49-mcc10-01-0910-1710-025-tess0028.stratus.rno.ebay.com,468,SUCCESS,0.2971014492753623,414,123
hdc49-mcc10-01-0710-4105-037-tess0035.stratus.rno.ebay.com,285,SUCCESS,0.2,245,49
hdc49-mcc10-01-0710-3602-028-tess0035.stratus.rno.ebay.com,379,SUCCESS,0.18562874251497005,334,62
hdc49-mcc10-01-0710-2604-018-tess0035.stratus.rno.ebay.com,283,SUCCESS,0.15254237288135594,236,36
hdc49-mcc10-01-0710-1804-031-tess0035.stratus.rno.ebay.com,369,SUCCESS,0.15123456790123457,324,49
hdc49-mcc10-01-0910-1803-024-tess0028.stratus.rno.ebay.com,371,SUCCESS,0.11890243902439024,328,39
hdc49-mcc10-01-0710-3602-012-tess0035.stratus.rno.ebay.com,468,SUCCESS,0.11188811188811189,429,48
hdc49-mcc10-01-0710-3709-032-tess0035.stratus.rno.ebay.com,453,SUCCESS,0.09685230024213075,413,40
hdc49-mcc10-01-0710-3709-016-tess0035.stratus.rno.ebay.com,473,SUCCESS,0.07816091954022988,435,34
hdc49-mcc10-01-0910-1710-025-tess0028.stratus.rno.ebay.com,49353,RUNNING,,0,0
hdc49-mcc10-01-0710-3602-007-tess0035.stratus.rno.ebay.com,52142,RUNNING,,0,0
hdc49-mcc10-01-0710-3709-010-tess0035.stratus.rno.ebay.com,60156,RUNNING,,0,0
hdc49-mcc10-01-0710-1903-003-tess0035.stratus.rno.ebay.com,61739,RUNNING,,0,0
hdc49-mcc10-01-0710-3709-016-tess0035.stratus.rno.ebay.com,57351,RUNNING,,0,0
hdc49-mcc10-01-0710-2603-022-tess0035.stratus.rno.ebay.com,51940,RUNNING,,0,0
hdc49-mcc10-01-0710-4105-036-tess0035.stratus.rno.ebay.com,50671,RUNNING,,0,0
hdc49-mcc10-01-0710-4205-021-tess0035.stratus.rno.ebay.com,50849,RUNNING,,0,0
hdc49-mcc10-01-0910-1901-034-tess0028.stratus.rno.ebay.com,55226,RUNNING,,0,0
hdc49-mcc10-01-0710-3908-012-tess0035.stratus.rno.ebay.com,44634,RUNNING,,0,0
hdc49-mcc10-01-0710-3509-025-tess0035.stratus.rno.ebay.com,54923,RUNNING,,0,0
