host,duration,status,taskCpuRate,taskMetrics.executorRunTime,taskMetrics.executorCpuTime
hdc49-mcc10-01-0910-1901-038-tess0028.stratus.rno.ebay.com,752,SUCCESS,0.9622377622377623,715,688
hdc49-mcc10-01-0710-2509-031-tess0035.stratus.rno.ebay.com,755,SUCCESS,0.8822714681440443,722,637
hdc49-mcc10-01-0710-3602-018-tess0035.stratus.rno.ebay.com,857,SUCCESS,0.7766990291262136,824,640
hdc49-mcc10-01-0910-1901-025-tess0028.stratus.rno.ebay.com,822,SUCCESS,0.6564885496183206,786,516
hdc49-mcc10-01-0710-3602-024-tess0035.stratus.rno.ebay.com,965,SUCCESS,0.6455834242093784,917,592
hdc49-mcc10-01-0710-3306-018-tess0035.stratus.rno.ebay.com,833,SUCCESS,0.571608040201005,796,455
hdc49-mcc10-01-0710-3503-033-tess0035.stratus.rno.ebay.com,1159,SUCCESS,0.5344673231871083,1117,597
hdc49-mcc10-01-0710-1804-028-tess0035.stratus.rno.ebay.com,1266,SUCCESS,0.49225753871230643,1227,604
hdc49-mcc10-01-0710-2202-007-tess0035.stratus.rno.ebay.com,1390,SUCCESS,0.40841949778434267,1354,553
hdc49-mcc10-01-0710-3709-037-tess0035.stratus.rno.ebay.com,935,SUCCESS,0.39226519337016574,905,355
hdc49-mcc10-01-0710-2003-019-tess0035.stratus.rno.ebay.com,1042,SUCCESS,0.3811881188118812,1010,385
hdc49-mcc10-01-0710-3302-012-tess0035.stratus.rno.ebay.com,1122,SUCCESS,0.3437213565536205,1091,375
hdc49-mcc10-01-0710-4105-037-tess0035.stratus.rno.ebay.com,1447,SUCCESS,0.32507082152974504,1412,459
hdc49-mcc10-01-0710-2104-029-tess0035.stratus.rno.ebay.com,1147,SUCCESS,0.31109107303877365,1109,345
hdc49-mcc10-01-0710-3602-037-tess0035.stratus.rno.ebay.com,1893,SUCCESS,0.23961144090663788,1853,444
hdc49-mcc10-01-0710-2510-025-tess0035.stratus.rno.ebay.com,2913,SUCCESS,0.1734906315058987,2882,500
hdc49-mcc10-01-0910-1710-012-tess0028.stratus.rno.ebay.com,3192,SUCCESS,0.14566181127295758,3158,460
hdc49-mcc10-01-0710-4102-039-tess0035.stratus.rno.ebay.com,4961,SUCCESS,0.10761421319796954,4925,530
hdc49-mcc10-01-0710-1902-022-tess0035.stratus.rno.ebay.com,4322,SUCCESS,0.09540471191975741,4287,409
hdc49-mcc10-01-0910-1710-012-tess0028.stratus.rno.ebay.com,8547,SUCCESS,0.060848114648185125,8513,518
