host,duration,status,taskMetrics.shuffleWriteMetrics.bytesWritten.rateInKB
hdc49-mcc10-01-0910-1803-028-tess0028.stratus.rno.ebay.com,27628,SUCCESS,0.18032727404666013
hdc49-mcc10-01-0910-1710-013-tess0028.stratus.rno.ebay.com,32888,SUCCESS,0.132890365448505
hdc49-mcc10-01-0710-4105-026-tess0035.stratus.rno.ebay.com,31413,SUCCESS,0.13269310531857192
hdc49-mcc10-01-0710-2202-012-tess0035.stratus.rno.ebay.com,35994,SUCCESS,0.1259500542888165
hdc49-mcc10-01-0710-1902-010-tess0035.stratus.rno.ebay.com,31057,SUCCESS,0.11437423352481765
hdc49-mcc10-01-0710-2104-007-tess0035.stratus.rno.ebay.com,32940,SUCCESS,0.11236878137836605
hdc49-mcc10-01-0710-3708-034-tess0035.stratus.rno.ebay.com,31845,SUCCESS,0.10964939887958708
hdc49-mcc10-01-0710-3602-025-tess0035.stratus.rno.ebay.com,37006,SUCCESS,0.1057351068729174
hdc49-mcc10-01-0710-3509-017-tess0035.stratus.rno.ebay.com,33963,SUCCESS,0.0944159140546603
hdc49-mcc10-01-0710-2003-006-tess0035.stratus.rno.ebay.com,32154,SUCCESS,0.09195760598503741
hdc49-mcc10-01-0710-3709-036-tess0035.stratus.rno.ebay.com,39032,SUCCESS,0.0905357188695228
hdc49-mcc10-01-0710-3709-021-tess0035.stratus.rno.ebay.com,34912,SUCCESS,0.07916869994546029
hdc49-mcc10-01-0710-2603-025-tess0035.stratus.rno.ebay.com,33331,SUCCESS,0.07532248849866194
hdc49-mcc10-01-0710-1804-031-tess0035.stratus.rno.ebay.com,43677,SUCCESS,0.06747861189476823
hdc49-mcc10-01-0710-2104-020-tess0035.stratus.rno.ebay.com,123698,SUCCESS,0.03284098814165305
hdc49-mcc10-01-0710-3509-025-tess0035.stratus.rno.ebay.com,112059,SUCCESS,0.028208631358997028
hdc49-mcc10-01-0710-2605-031-tess0035.stratus.rno.ebay.com,151394,SUCCESS,0.023691358106277385
hdc49-mcc10-01-0710-4102-020-tess0035.stratus.rno.ebay.com,153459,SUCCESS,0.0227284581681619
hdc49-mcc10-01-0910-1710-012-tess0028.stratus.rno.ebay.com,145390,SUCCESS,0.022586195031312366
hdc49-mcc10-01-0910-1901-033-tess0028.stratus.rno.ebay.com,325935,SUCCESS,0.016669684313250128
