host,duration,status,taskMetrics.shuffleWriteMetrics.bytesWritten.rateInKB
hdc49-mcc10-01-0710-2003-006-tess0035.stratus.rno.ebay.com,112.0,SUCCESS,0.9848484848484849
hdc49-mcc10-01-0710-4105-039-tess0035.stratus.rno.ebay.com,126.0,SUCCESS,0.7926829268292683
hdc49-mcc10-01-0710-4105-022-tess0035.stratus.rno.ebay.com,148.0,SUCCESS,0.6310679611650486
hdc49-mcc10-01-0910-1710-025-tess0028.stratus.rno.ebay.com,160.0,SUCCESS,0.5752212389380531
hdc49-mcc10-01-0710-3503-007-tess0035.stratus.rno.ebay.com,186.0,SUCCESS,0.48872180451127817
hdc49-mcc10-01-0710-3908-018-tess0035.stratus.rno.ebay.com,185.0,SUCCESS,0.48507462686567165
hdc49-mcc10-01-0710-1804-023-tess0035.stratus.rno.ebay.com,200.0,SUCCESS,0.43333333333333335
hdc49-mcc10-01-0710-2605-040-tess0035.stratus.rno.ebay.com,260.0,SUCCESS,0.3155339805825243
hdc49-mcc10-01-0710-3709-009-tess0035.stratus.rno.ebay.com,264.0,SUCCESS,0.2981651376146789
hdc49-mcc10-01-0710-2603-013-tess0035.stratus.rno.ebay.com,280.0,SUCCESS,0.2838427947598253
hdc49-mcc10-01-0710-3602-009-tess0035.stratus.rno.ebay.com,281.0,SUCCESS,0.2813852813852814
hdc49-mcc10-01-0710-2604-039-tess0035.stratus.rno.ebay.com,279.0,SUCCESS,0.2813852813852814
hdc49-mcc10-01-0710-2510-022-tess0035.stratus.rno.ebay.com,293.0,SUCCESS,0.26422764227642276
hdc49-mcc10-01-0710-3306-031-tess0035.stratus.rno.ebay.com,299.0,SUCCESS,0.2620967741935484
hdc49-mcc10-01-0710-2604-031-tess0035.stratus.rno.ebay.com,1196.0,SUCCESS,0.05662020905923345
hdc49-mcc10-01-0710-3302-030-tess0035.stratus.rno.ebay.com,481.0,RUNNING,
hdc49-mcc10-01-0710-2604-009-tess0035.stratus.rno.ebay.com,,RUNNING,
hdc49-mcc10-01-0710-3302-011-tess0035.stratus.rno.ebay.com,,RUNNING,
hdc49-mcc10-01-0710-1903-034-tess0035.stratus.rno.ebay.com,,RUNNING,
hdc49-mcc10-01-0710-2104-004-tess0035.stratus.rno.ebay.com,675.0,RUNNING,
