host,duration,status,taskMetrics.shuffleWriteMetrics.bytesWritten.rateInKB
hdc49-mcc10-01-0710-2604-018-tess0035.stratus.rno.ebay.com,283,SUCCESS,0.2711864406779661
hdc49-mcc10-01-0710-4105-037-tess0035.stratus.rno.ebay.com,285,SUCCESS,0.2612244897959184
hdc49-mcc10-01-0710-1804-031-tess0035.stratus.rno.ebay.com,369,SUCCESS,0.19753086419753085
hdc49-mcc10-01-0910-1803-024-tess0028.stratus.rno.ebay.com,371,SUCCESS,0.1951219512195122
hdc49-mcc10-01-0710-3602-028-tess0035.stratus.rno.ebay.com,379,SUCCESS,0.19161676646706588
hdc49-mcc10-01-0710-3709-032-tess0035.stratus.rno.ebay.com,453,SUCCESS,0.1549636803874092
hdc49-mcc10-01-0910-1710-025-tess0028.stratus.rno.ebay.com,468,SUCCESS,0.15458937198067632
hdc49-mcc10-01-0710-3602-012-tess0035.stratus.rno.ebay.com,468,SUCCESS,0.14918414918414918
hdc49-mcc10-01-0710-3709-016-tess0035.stratus.rno.ebay.com,473,SUCCESS,0.1471264367816092
hdc49-mcc10-01-0910-1710-025-tess0028.stratus.rno.ebay.com,49353,RUNNING,
hdc49-mcc10-01-0710-3602-007-tess0035.stratus.rno.ebay.com,52142,RUNNING,
hdc49-mcc10-01-0710-3709-010-tess0035.stratus.rno.ebay.com,60156,RUNNING,
hdc49-mcc10-01-0710-1903-003-tess0035.stratus.rno.ebay.com,61739,RUNNING,
hdc49-mcc10-01-0710-3709-016-tess0035.stratus.rno.ebay.com,57351,RUNNING,
hdc49-mcc10-01-0710-2603-022-tess0035.stratus.rno.ebay.com,51940,RUNNING,
hdc49-mcc10-01-0710-4105-036-tess0035.stratus.rno.ebay.com,50671,RUNNING,
hdc49-mcc10-01-0710-4205-021-tess0035.stratus.rno.ebay.com,50849,RUNNING,
hdc49-mcc10-01-0910-1901-034-tess0028.stratus.rno.ebay.com,55226,RUNNING,
hdc49-mcc10-01-0710-3908-012-tess0035.stratus.rno.ebay.com,44634,RUNNING,
hdc49-mcc10-01-0710-3509-025-tess0035.stratus.rno.ebay.com,54923,RUNNING,
