host,duration,status,taskMetrics.shuffleWriteMetrics.bytesWritten.rateInKB
hdc49-mcc10-01-0710-2510-028-tess0035.stratus.rno.ebay.com,8239,SUCCESS,1334.2532718434502
hdc49-mcc10-01-0710-2603-026-tess0035.stratus.rno.ebay.com,10011,SUCCESS,1210.5031545741324
hdc49-mcc10-01-0710-3302-018-tess0035.stratus.rno.ebay.com,11362,SUCCESS,963.4980590412566
hdc49-mcc10-01-0910-2703-023-tess0028.stratus.rno.ebay.com,12568,SUCCESS,870.1054804500931
hdc49-mcc10-01-0710-4102-006-tess0035.stratus.rno.ebay.com,12762,SUCCESS,852.5007173601148
hdc49-mcc10-01-0710-3302-026-tess0035.stratus.rno.ebay.com,12815,SUCCESS,847.8315079365079
hdc49-mcc10-01-0710-3602-027-tess0035.stratus.rno.ebay.com,13904,SUCCESS,784.0190677966102
hdc49-mcc10-01-0710-2003-007-tess0035.stratus.rno.ebay.com,14167,SUCCESS,770.627091862386
hdc49-mcc10-01-0710-2509-032-tess0035.stratus.rno.ebay.com,14506,SUCCESS,749.8455295928361
hdc49-mcc10-01-0710-2510-035-tess0035.stratus.rno.ebay.com,16315,SUCCESS,665.8234672961054
hdc49-mcc10-01-0710-2510-012-tess0035.stratus.rno.ebay.com,17232,SUCCESS,633.6397024090694
hdc49-mcc10-01-0710-1903-036-tess0035.stratus.rno.ebay.com,21486,SUCCESS,506.1848739495798
hdc49-mcc10-01-0710-3306-016-tess0035.stratus.rno.ebay.com,25513,SUCCESS,423.6931520963779
hdc49-mcc10-01-0710-2509-005-tess0035.stratus.rno.ebay.com,27721,SUCCESS,391.54022403258654
hdc49-mcc10-01-0710-4102-012-tess0035.stratus.rno.ebay.com,29775,SUCCESS,361.6659447753113
hdc49-mcc10-01-0710-4102-035-tess0035.stratus.rno.ebay.com,31217,SUCCESS,346.4998063016529
hdc49-mcc10-01-0710-4102-018-tess0035.stratus.rno.ebay.com,36825,SUCCESS,295.74151378666375
hdc49-mcc10-01-0710-2509-025-tess0035.stratus.rno.ebay.com,38988,SUCCESS,278.4474424849596
hdc49-mcc10-01-0710-3602-031-tess0035.stratus.rno.ebay.com,44938,SUCCESS,240.61566162655453
hdc49-mcc10-01-0710-3908-017-tess0035.stratus.rno.ebay.com,50872,SUCCESS,211.95564635518446
