host,duration,status,taskCpuRate,taskMetrics.executorRunTime,taskMetrics.executorCpuTime
hdc49-mcc10-01-0910-1901-001-tess0028.stratus.rno.ebay.com,3005,SUCCESS,0.7568149210903874,2788,2110
hdc49-mcc10-01-0710-3804-015-tess0035.stratus.rno.ebay.com,2307,SUCCESS,0.6962146621945376,2087,1453
hdc49-mcc10-01-0910-1710-008-tess0028.stratus.rno.ebay.com,2625,SUCCESS,0.6659733777038269,2404,1601
hdc49-mcc10-01-0710-2102-019-tess0035.stratus.rno.ebay.com,2645,SUCCESS,0.5744243421052632,2432,1397
hdc49-mcc10-01-0710-2003-033-tess0035.stratus.rno.ebay.com,2685,SUCCESS,0.5404742436631235,2446,1322
hdc49-mcc10-01-0710-2202-013-tess0035.stratus.rno.ebay.com,3618,SUCCESS,0.48102383053839365,3399,1635
hdc49-mcc10-01-0710-2605-007-tess0035.stratus.rno.ebay.com,3696,SUCCESS,0.4757851482242442,3407,1621
hdc49-mcc10-01-0710-4105-026-tess0035.stratus.rno.ebay.com,4072,SUCCESS,0.4076284379865075,3854,1571
hdc49-mcc10-01-0710-2509-008-tess0035.stratus.rno.ebay.com,4950,SUCCESS,0.31524493243243246,4736,1493
hdc49-mcc10-01-0710-3908-001-tess0035.stratus.rno.ebay.com,5120,SUCCESS,0.29157314833707404,4901,1429
hdc49-mcc10-01-0710-3804-004-tess0035.stratus.rno.ebay.com,5093,SUCCESS,0.287443578169881,4874,1401
hdc49-mcc10-01-0710-2604-040-tess0035.stratus.rno.ebay.com,6022,SUCCESS,0.24625193865242115,5803,1429
hdc49-mcc10-01-0910-1710-029-tess0028.stratus.rno.ebay.com,6174,SUCCESS,0.24233232221098752,5934,1438
hdc49-mcc10-01-0910-1701-031-tess0028.stratus.rno.ebay.com,7062,SUCCESS,0.2032234432234432,6825,1387
hdc49-mcc10-01-0710-3804-025-tess0035.stratus.rno.ebay.com,7393,SUCCESS,0.2009502515371716,7156,1438
hdc49-mcc10-01-0710-2605-015-tess0035.stratus.rno.ebay.com,16599,SUCCESS,0.1392691273527255,16364,2279
hdc49-mcc10-01-0710-3302-005-tess0035.stratus.rno.ebay.com,11634,SUCCESS,0.12893052592523885,10781,1390
hdc49-mcc10-01-0710-1902-009-tess0035.stratus.rno.ebay.com,18516,SUCCESS,0.09633353368668379,18301,1763
hdc49-mcc10-01-0710-3708-030-tess0035.stratus.rno.ebay.com,19078,SUCCESS,0.08769968051118211,18780,1647
hdc49-mcc10-01-0710-2510-011-tess0035.stratus.rno.ebay.com,37390,RUNNING,,0,0
