host,duration,status,taskCpuRate,taskMetrics.executorRunTime,taskMetrics.executorCpuTime
hdc49-mcc10-01-0710-1902-022-tess0035.stratus.rno.ebay.com,45833,SUCCESS,0.9753915478169569,45716,44591
hdc49-mcc10-01-0710-3602-016-tess0035.stratus.rno.ebay.com,47408,SUCCESS,0.9748298744663765,47318,46127
hdc49-mcc10-01-0710-3302-035-tess0035.stratus.rno.ebay.com,52149,SUCCESS,0.9695467558168578,52047,50462
hdc49-mcc10-01-0910-1710-020-tess0028.stratus.rno.ebay.com,36552,SUCCESS,0.9686614389874811,36345,35206
hdc49-mcc10-01-0910-1803-005-tess0028.stratus.rno.ebay.com,60524,SUCCESS,0.967624470338983,60416,58460
hdc49-mcc10-01-0710-2605-008-tess0035.stratus.rno.ebay.com,44371,SUCCESS,0.9655125686022088,44277,42750
hdc49-mcc10-01-0710-4102-004-tess0035.stratus.rno.ebay.com,58235,SUCCESS,0.9608224363386098,58120,55843
hdc49-mcc10-01-0710-1902-034-tess0035.stratus.rno.ebay.com,64349,SUCCESS,0.9547852416031964,64072,61175
hdc49-mcc10-01-0710-3709-028-tess0035.stratus.rno.ebay.com,58961,SUCCESS,0.9532433993679704,58858,56106
hdc49-mcc10-01-0710-2104-012-tess0035.stratus.rno.ebay.com,65891,SUCCESS,0.9528313362934128,65764,62662
hdc49-mcc10-01-0710-3908-019-tess0035.stratus.rno.ebay.com,42802,SUCCESS,0.9462098681591458,42703,40406
hdc49-mcc10-01-0710-4105-010-tess0035.stratus.rno.ebay.com,58674,SUCCESS,0.9344827586206896,58290,54471
hdc49-mcc10-01-0710-3602-031-tess0035.stratus.rno.ebay.com,73475,SUCCESS,0.9107179368346442,73363,66813
hdc49-mcc10-01-0710-4102-006-tess0035.stratus.rno.ebay.com,72976,SUCCESS,0.8676099247955207,72868,63221
hdc49-mcc10-01-0910-2703-039-tess0028.stratus.rno.ebay.com,68561,SUCCESS,0.8538462661934598,68469,58462
hdc49-mcc10-01-0710-4102-006-tess0035.stratus.rno.ebay.com,76595,SUCCESS,0.844168235048097,76512,64589
hdc49-mcc10-01-0710-2510-016-tess0035.stratus.rno.ebay.com,82400,SUCCESS,0.7466157457521984,82219,61386
hdc49-mcc10-01-0710-2509-006-tess0035.stratus.rno.ebay.com,83928,SUCCESS,0.7408958571974036,83808,62093
hdc49-mcc10-01-0710-3503-020-tess0035.stratus.rno.ebay.com,87150,SUCCESS,0.7249856404365307,87050,63110
hdc49-mcc10-01-0710-2509-019-tess0035.stratus.rno.ebay.com,97730,SUCCESS,0.6171742938808126,97611,60243
