host,duration,status,taskCpuRate,taskMetrics.executorRunTime,taskMetrics.executorCpuTime
hdc49-mcc10-01-0910-2703-024-tess0028.stratus.rno.ebay.com,925,SUCCESS,0.30193548387096775,775,234
hdc49-mcc10-01-0910-1710-036-tess0028.stratus.rno.ebay.com,1108,SUCCESS,0.20768431983385255,963,200
hdc49-mcc10-01-0710-2510-012-tess0035.stratus.rno.ebay.com,798,SUCCESS,0.2073732718894009,651,135
hdc49-mcc10-01-0910-1901-036-tess0028.stratus.rno.ebay.com,845,SUCCESS,0.2065063649222065,707,146
hdc49-mcc10-01-0910-1701-016-tess0028.stratus.rno.ebay.com,855,SUCCESS,0.2005610098176718,713,143
hdc49-mcc10-01-0710-2603-027-tess0035.stratus.rno.ebay.com,875,SUCCESS,0.1958904109589041,730,143
hdc49-mcc10-01-0710-2202-037-tess0035.stratus.rno.ebay.com,884,SUCCESS,0.18673883626522328,739,138
hdc49-mcc10-01-0710-3509-029-tess0035.stratus.rno.ebay.com,1144,SUCCESS,0.17935871743486975,998,179
hdc49-mcc10-01-0710-3509-040-tess0035.stratus.rno.ebay.com,913,SUCCESS,0.16883116883116883,770,130
hdc49-mcc10-01-0710-2509-030-tess0035.stratus.rno.ebay.com,1388,SUCCESS,0.16693548387096774,1240,207
hdc49-mcc10-01-0710-2605-009-tess0035.stratus.rno.ebay.com,989,SUCCESS,0.15230224321133412,847,129
hdc49-mcc10-01-0710-3302-027-tess0035.stratus.rno.ebay.com,1123,SUCCESS,0.130879345603272,978,128
hdc49-mcc10-01-0710-4102-036-tess0035.stratus.rno.ebay.com,1298,SUCCESS,0.12554112554112554,1155,145
hdc49-mcc10-01-0910-1710-004-tess0028.stratus.rno.ebay.com,2016,SUCCESS,0.11134903640256959,1868,208
hdc49-mcc10-01-0710-3908-014-tess0035.stratus.rno.ebay.com,1373,SUCCESS,0.10612244897959183,1225,130
hdc49-mcc10-01-0710-3708-015-tess0035.stratus.rno.ebay.com,1610,SUCCESS,0.09121851599727705,1469,134
hdc49-mcc10-01-0710-3503-011-tess0035.stratus.rno.ebay.com,4531,SUCCESS,0.03675799086757991,4380,161
hdc49-mcc10-01-0710-2509-024-tess0035.stratus.rno.ebay.com,5555,SUCCESS,0.029411764705882353,5406,159
hdc49-mcc10-01-0910-1701-033-tess0028.stratus.rno.ebay.com,9376,SUCCESS,0.014790185737216235,8722,129
hdc49-mcc10-01-0710-4205-004-tess0035.stratus.rno.ebay.com,14551,SUCCESS,0.012638011249218805,14401,182
