host,duration,status,taskMetrics.shuffleWriteMetrics.bytesWritten.rateInKB
hdc49-mcc10-01-0910-1710-020-tess0028.stratus.rno.ebay.com,36552,SUCCESS,116.3707800247627
hdc49-mcc10-01-0710-3908-019-tess0035.stratus.rno.ebay.com,42802,SUCCESS,99.21747886565346
hdc49-mcc10-01-0710-2605-008-tess0035.stratus.rno.ebay.com,44371,SUCCESS,95.63470876527316
hdc49-mcc10-01-0710-1902-022-tess0035.stratus.rno.ebay.com,45833,SUCCESS,92.60440545979526
hdc49-mcc10-01-0710-3602-016-tess0035.stratus.rno.ebay.com,47408,SUCCESS,88.83520013525508
hdc49-mcc10-01-0710-3302-035-tess0035.stratus.rno.ebay.com,52149,SUCCESS,81.26633619613042
hdc49-mcc10-01-0710-4102-004-tess0035.stratus.rno.ebay.com,58235,SUCCESS,72.81877150722643
hdc49-mcc10-01-0710-4105-010-tess0035.stratus.rno.ebay.com,58674,SUCCESS,72.39813003945788
hdc49-mcc10-01-0710-3709-028-tess0035.stratus.rno.ebay.com,58961,SUCCESS,72.05414726969995
hdc49-mcc10-01-0910-1803-005-tess0028.stratus.rno.ebay.com,60524,SUCCESS,69.80604475635593
hdc49-mcc10-01-0710-1902-034-tess0035.stratus.rno.ebay.com,64349,SUCCESS,65.76287613934323
hdc49-mcc10-01-0710-2104-012-tess0035.stratus.rno.ebay.com,65891,SUCCESS,64.45841189708655
hdc49-mcc10-01-0910-2703-039-tess0028.stratus.rno.ebay.com,68561,SUCCESS,61.73079787933225
hdc49-mcc10-01-0710-4102-006-tess0035.stratus.rno.ebay.com,72976,SUCCESS,57.942773233792614
hdc49-mcc10-01-0710-3602-031-tess0035.stratus.rno.ebay.com,73475,SUCCESS,57.661246132246504
hdc49-mcc10-01-0710-4102-006-tess0035.stratus.rno.ebay.com,76595,SUCCESS,54.91275878293601
hdc49-mcc10-01-0710-2510-016-tess0035.stratus.rno.ebay.com,82400,SUCCESS,51.45110011068002
hdc49-mcc10-01-0710-2509-006-tess0035.stratus.rno.ebay.com,83928,SUCCESS,50.6095241504391
hdc49-mcc10-01-0710-3503-020-tess0035.stratus.rno.ebay.com,87150,SUCCESS,48.65638139000574
hdc49-mcc10-01-0710-2509-019-tess0035.stratus.rno.ebay.com,97730,SUCCESS,43.11711794777228
