host,duration,status,taskMetrics.shuffleWriteMetrics.bytesWritten.rateInKB
hdc49-mcc10-01-0710-2104-011-tess0035.stratus.rno.ebay.com,1283,SUCCESS,16.467666354264292
hdc49-mcc10-01-0710-3709-031-tess0035.stratus.rno.ebay.com,1186,SUCCESS,16.30935960591133
hdc49-mcc10-01-0710-3908-025-tess0035.stratus.rno.ebay.com,1188,SUCCESS,16.108374384236452
hdc49-mcc10-01-0710-2603-020-tess0035.stratus.rno.ebay.com,1314,SUCCESS,13.941454202077432
hdc49-mcc10-01-0710-3302-007-tess0035.stratus.rno.ebay.com,1169,SUCCESS,13.671314741035857
hdc49-mcc10-01-0910-1701-015-tess0028.stratus.rno.ebay.com,1151,SUCCESS,13.350151362260343
hdc49-mcc10-01-0710-3602-022-tess0035.stratus.rno.ebay.com,1335,SUCCESS,12.457952468007313
hdc49-mcc10-01-0710-4102-003-tess0035.stratus.rno.ebay.com,1481,SUCCESS,11.690783807062877
hdc49-mcc10-01-0710-2104-011-tess0035.stratus.rno.ebay.com,1177,SUCCESS,11.101661779081134
hdc49-mcc10-01-0710-4102-020-tess0035.stratus.rno.ebay.com,1629,SUCCESS,9.944983818770227
hdc49-mcc10-01-0710-3908-017-tess0035.stratus.rno.ebay.com,1180,SUCCESS,9.360272638753651
hdc49-mcc10-01-0710-1804-021-tess0035.stratus.rno.ebay.com,1232,SUCCESS,9.130434782608695
hdc49-mcc10-01-0710-3908-033-tess0035.stratus.rno.ebay.com,1515,SUCCESS,8.827256944444445
hdc49-mcc10-01-0710-3709-017-tess0035.stratus.rno.ebay.com,1764,SUCCESS,8.006554989075019
hdc49-mcc10-01-0710-2509-005-tess0035.stratus.rno.ebay.com,1559,SUCCESS,7.81198003327787
hdc49-mcc10-01-0710-2202-004-tess0035.stratus.rno.ebay.com,1289,SUCCESS,7.6213953488372095
hdc49-mcc10-01-0710-4105-034-tess0035.stratus.rno.ebay.com,1228,SUCCESS,7.312621359223301
hdc49-mcc10-01-0710-1903-035-tess0035.stratus.rno.ebay.com,1395,SUCCESS,7.136322049405306
hdc49-mcc10-01-0710-4205-012-tess0035.stratus.rno.ebay.com,1139,SUCCESS,6.71868787276342
hdc49-mcc10-01-0710-2104-031-tess0035.stratus.rno.ebay.com,1873,SUCCESS,6.0219922380336355
