host,duration,status,taskMetrics.shuffleWriteMetrics.bytesWritten.rateInKB
hdc49-mcc10-01-0710-2605-012-tess0035.stratus.rno.ebay.com,10786,SUCCESS,434.0305585871614
hdc49-mcc10-01-0710-2603-010-tess0035.stratus.rno.ebay.com,10525,SUCCESS,419.56874492282697
hdc49-mcc10-01-0710-3509-024-tess0035.stratus.rno.ebay.com,11174,SUCCESS,396.7326657129232
hdc49-mcc10-01-0710-2603-031-tess0035.stratus.rno.ebay.com,11400,SUCCESS,394.71486131934034
hdc49-mcc10-01-0710-2603-029-tess0035.stratus.rno.ebay.com,11522,SUCCESS,392.58705274806346
hdc49-mcc10-01-0710-3602-020-tess0035.stratus.rno.ebay.com,11233,SUCCESS,390.8827710386657
hdc49-mcc10-01-0910-1803-038-tess0028.stratus.rno.ebay.com,11493,SUCCESS,385.82204096765224
hdc49-mcc10-01-0710-2510-029-tess0035.stratus.rno.ebay.com,11714,SUCCESS,376.3820733363513
hdc49-mcc10-01-0710-1804-008-tess0035.stratus.rno.ebay.com,11758,SUCCESS,373.8177625033915
hdc49-mcc10-01-0710-3602-012-tess0035.stratus.rno.ebay.com,11997,SUCCESS,368.77890556045895
hdc49-mcc10-01-0710-2102-029-tess0035.stratus.rno.ebay.com,12517,SUCCESS,358.0983176938034
hdc49-mcc10-01-0710-2003-025-tess0035.stratus.rno.ebay.com,12382,SUCCESS,356.0420584715336
hdc49-mcc10-01-0910-1710-036-tess0028.stratus.rno.ebay.com,12674,SUCCESS,349.6535124311697
hdc49-mcc10-01-0910-2703-016-tess0028.stratus.rno.ebay.com,12829,SUCCESS,345.38331825285843
hdc49-mcc10-01-0710-4102-021-tess0035.stratus.rno.ebay.com,13307,SUCCESS,343.8331337325349
hdc49-mcc10-01-0710-1903-011-tess0035.stratus.rno.ebay.com,13397,SUCCESS,339.0978209379441
hdc49-mcc10-01-0710-2605-038-tess0035.stratus.rno.ebay.com,14145,SUCCESS,321.23510204081634
hdc49-mcc10-01-0710-2605-017-tess0035.stratus.rno.ebay.com,15872,SUCCESS,276.30071866552385
hdc49-mcc10-01-0710-2509-006-tess0035.stratus.rno.ebay.com,21626,SUCCESS,200.33395872420263
hdc49-mcc10-01-0710-2605-015-tess0035.stratus.rno.ebay.com,31347,SUCCESS,138.26218665255638
