host,duration,status,taskMetrics.shuffleWriteMetrics.bytesWritten.rateInKB
hdc49-mcc10-01-0710-3503-017-tess0035.stratus.rno.ebay.com,204559,SUCCESS,12.32743445051882
hdc49-mcc10-01-0710-3602-010-tess0035.stratus.rno.ebay.com,211247,SUCCESS,11.597745998674117
hdc49-mcc10-01-0710-3804-001-tess0035.stratus.rno.ebay.com,224467,SUCCESS,10.981203459846794
hdc49-mcc10-01-0710-2104-007-tess0035.stratus.rno.ebay.com,261204,SUCCESS,9.819526242025534
hdc49-mcc10-01-0710-4102-024-tess0035.stratus.rno.ebay.com,258908,SUCCESS,9.685082659475414
hdc49-mcc10-01-0710-1804-002-tess0035.stratus.rno.ebay.com,288691,SUCCESS,8.573052004296157
hdc49-mcc10-01-0710-3908-036-tess0035.stratus.rno.ebay.com,338378,SUCCESS,7.045163788567611
hdc49-mcc10-01-0710-2510-035-tess0035.stratus.rno.ebay.com,357276,SUCCESS,6.8869622666334465
hdc49-mcc10-01-0910-1710-035-tess0028.stratus.rno.ebay.com,344815,SUCCESS,6.849368110019099
hdc49-mcc10-01-0710-3708-020-tess0035.stratus.rno.ebay.com,370983,SUCCESS,6.667407187727481
hdc49-mcc10-01-0910-1710-011-tess0028.stratus.rno.ebay.com,394347,SUCCESS,6.638838305189634
hdc49-mcc10-01-0710-2509-024-tess0035.stratus.rno.ebay.com,361294,SUCCESS,6.571071849756108
hdc49-mcc10-01-0710-3908-029-tess0035.stratus.rno.ebay.com,382549,SUCCESS,6.470725266680611
hdc49-mcc10-01-0710-2605-039-tess0035.stratus.rno.ebay.com,402857,SUCCESS,6.334365302018422
hdc49-mcc10-01-0710-2104-008-tess0035.stratus.rno.ebay.com,644312,SUCCESS,4.018783226877973
hdc49-mcc10-01-0710-2102-006-tess0035.stratus.rno.ebay.com,694828,SUCCESS,3.6117665685519564
hdc49-mcc10-01-0910-1803-035-tess0028.stratus.rno.ebay.com,716734,SUCCESS,3.53739613347938
hdc49-mcc10-01-0710-2003-024-tess0035.stratus.rno.ebay.com,879345,SUCCESS,2.909659457301657
hdc49-mcc10-01-0710-4102-002-tess0035.stratus.rno.ebay.com,892891,SUCCESS,2.8848521029505485
hdc49-mcc10-01-0910-1901-013-tess0028.stratus.rno.ebay.com,899819,SUCCESS,2.7544885488377675
