host,duration,status,taskMetrics.shuffleWriteMetrics.bytesWritten.rateInKB
hdc49-mcc10-01-0710-2003-014-tess0035.stratus.rno.ebay.com,198124,SUCCESS,12.790774960171289
hdc49-mcc10-01-0710-2102-040-tess0035.stratus.rno.ebay.com,197845,SUCCESS,12.061985801907646
hdc49-mcc10-01-0910-1710-015-tess0028.stratus.rno.ebay.com,201810,SUCCESS,11.8703047025191
hdc49-mcc10-01-0910-1710-022-tess0028.stratus.rno.ebay.com,214788,SUCCESS,11.458677009305568
hdc49-mcc10-01-0710-3409-031-tess0035.stratus.rno.ebay.com,222350,SUCCESS,11.326467079937105
hdc49-mcc10-01-0910-1901-001-tess0028.stratus.rno.ebay.com,222511,SUCCESS,11.126631146430668
hdc49-mcc10-01-0710-2202-009-tess0035.stratus.rno.ebay.com,252451,SUCCESS,10.200320608440038
hdc49-mcc10-01-0710-3509-006-tess0035.stratus.rno.ebay.com,251319,SUCCESS,10.193728949670986
hdc49-mcc10-01-0910-1901-004-tess0028.stratus.rno.ebay.com,245295,SUCCESS,10.130601750636632
hdc49-mcc10-01-0710-2003-038-tess0035.stratus.rno.ebay.com,246784,SUCCESS,10.010864832531018
hdc49-mcc10-01-0710-2604-016-tess0035.stratus.rno.ebay.com,276152,SUCCESS,8.98883032858389
hdc49-mcc10-01-0910-2703-017-tess0028.stratus.rno.ebay.com,280588,SUCCESS,8.441484852062116
hdc49-mcc10-01-0710-2604-037-tess0035.stratus.rno.ebay.com,297658,SUCCESS,8.354964315453415
hdc49-mcc10-01-0710-3709-028-tess0035.stratus.rno.ebay.com,312792,SUCCESS,7.938730341007143
hdc49-mcc10-01-0710-3306-004-tess0035.stratus.rno.ebay.com,403783,SUCCESS,6.294560632056194
hdc49-mcc10-01-0710-2605-016-tess0035.stratus.rno.ebay.com,418880,SUCCESS,6.264483735712508
hdc49-mcc10-01-0710-3709-028-tess0035.stratus.rno.ebay.com,415744,SUCCESS,6.1690916544091055
hdc49-mcc10-01-0910-1803-030-tess0028.stratus.rno.ebay.com,464389,SUCCESS,5.587948624423471
hdc49-mcc10-01-0710-2003-033-tess0035.stratus.rno.ebay.com,628156,SUCCESS,4.001443137204874
hdc49-mcc10-01-0710-4102-035-tess0035.stratus.rno.ebay.com,695884,SUCCESS,3.7068828544618238
