host,duration,status,taskCpuRate,taskMetrics.executorRunTime,taskMetrics.executorCpuTime
hdc49-mcc10-01-0710-4102-009-tess0035.stratus.rno.ebay.com,5617,SUCCESS,0.36192143134966936,5142,1861
hdc49-mcc10-01-0710-2604-019-tess0035.stratus.rno.ebay.com,6279,SUCCESS,0.29926002409223884,5811,1739
hdc49-mcc10-01-0910-1701-016-tess0028.stratus.rno.ebay.com,6355,SUCCESS,0.2771145975443383,5864,1625
hdc49-mcc10-01-0710-4102-036-tess0035.stratus.rno.ebay.com,5705,SUCCESS,0.27635109237255656,5218,1442
hdc49-mcc10-01-0710-3602-028-tess0035.stratus.rno.ebay.com,6393,SUCCESS,0.26633931594988147,5906,1573
hdc49-mcc10-01-0710-3409-007-tess0035.stratus.rno.ebay.com,6516,SUCCESS,0.2553332230858277,6047,1544
hdc49-mcc10-01-0710-3306-028-tess0035.stratus.rno.ebay.com,8118,SUCCESS,0.24305191400104878,7628,1854
hdc49-mcc10-01-0910-1710-012-tess0028.stratus.rno.ebay.com,6633,SUCCESS,0.23291015625,6144,1431
hdc49-mcc10-01-0710-3509-007-tess0035.stratus.rno.ebay.com,8206,SUCCESS,0.2300633320408427,7737,1780
hdc49-mcc10-01-0710-3509-025-tess0035.stratus.rno.ebay.com,8020,SUCCESS,0.2229621736814065,7508,1674
hdc49-mcc10-01-0910-1710-008-tess0028.stratus.rno.ebay.com,6428,SUCCESS,0.21809939556749497,5956,1299
hdc49-mcc10-01-0710-3804-035-tess0035.stratus.rno.ebay.com,7146,SUCCESS,0.21586300135196035,6657,1437
hdc49-mcc10-01-0710-4205-027-tess0035.stratus.rno.ebay.com,7933,SUCCESS,0.20873069173942244,7445,1554
hdc49-mcc10-01-0910-1701-036-tess0028.stratus.rno.ebay.com,8595,SUCCESS,0.20474191158310695,8098,1658
hdc49-mcc10-01-0710-1903-013-tess0035.stratus.rno.ebay.com,8953,SUCCESS,0.2043847241867044,8484,1734
hdc49-mcc10-01-0710-4102-026-tess0035.stratus.rno.ebay.com,8579,SUCCESS,0.20106938572494404,8042,1617
hdc49-mcc10-01-0710-3804-002-tess0035.stratus.rno.ebay.com,10002,SUCCESS,0.1643059490084986,9531,1566
hdc49-mcc10-01-0710-2510-012-tess0035.stratus.rno.ebay.com,12726,SUCCESS,0.10771113831089352,12255,1320
hdc49-mcc10-01-0710-3509-005-tess0035.stratus.rno.ebay.com,13290,SUCCESS,0.09754955517402841,12814,1250
hdc49-mcc10-01-0710-4205-035-tess0035.stratus.rno.ebay.com,15709,SUCCESS,0.08491370824857274,15239,1294
