host,duration,status,taskMetrics.shuffleWriteMetrics.bytesWritten.rateInKB
hdc49-mcc10-01-0710-3708-009-tess0035.stratus.rno.ebay.com,11287,SUCCESS,3898.681207452526
hdc49-mcc10-01-0710-3708-035-tess0035.stratus.rno.ebay.com,14281,SUCCESS,3757.73068229976
hdc49-mcc10-01-0710-3908-012-tess0035.stratus.rno.ebay.com,14383,SUCCESS,3697.329081990189
hdc49-mcc10-01-0910-1901-003-tess0028.stratus.rno.ebay.com,14632,SUCCESS,3516.5172912648113
hdc49-mcc10-01-0710-3306-016-tess0035.stratus.rno.ebay.com,12733,SUCCESS,3488.6127575277337
hdc49-mcc10-01-0710-2102-033-tess0035.stratus.rno.ebay.com,15215,SUCCESS,3481.3277027027025
hdc49-mcc10-01-0710-1903-034-tess0035.stratus.rno.ebay.com,13938,SUCCESS,3406.36389954404
hdc49-mcc10-01-0710-4105-006-tess0035.stratus.rno.ebay.com,13646,SUCCESS,3401.063114330057
hdc49-mcc10-01-0710-3602-031-tess0035.stratus.rno.ebay.com,15565,SUCCESS,3300.544612794613
hdc49-mcc10-01-0710-4102-002-tess0035.stratus.rno.ebay.com,15746,SUCCESS,3258.681954839122
hdc49-mcc10-01-0710-3804-009-tess0035.stratus.rno.ebay.com,13816,SUCCESS,3246.1732398480863
hdc49-mcc10-01-0710-2104-019-tess0035.stratus.rno.ebay.com,16718,SUCCESS,3188.149701681432
hdc49-mcc10-01-0710-3804-039-tess0035.stratus.rno.ebay.com,16975,SUCCESS,3024.0884656461376
hdc49-mcc10-01-0710-3908-028-tess0035.stratus.rno.ebay.com,18061,SUCCESS,2963.747449974918
hdc49-mcc10-01-0710-3709-001-tess0035.stratus.rno.ebay.com,16650,SUCCESS,2663.824458429142
hdc49-mcc10-01-0910-1803-023-tess0028.stratus.rno.ebay.com,22755,SUCCESS,2318.3516080579607
hdc49-mcc10-01-0710-3602-004-tess0035.stratus.rno.ebay.com,23437,SUCCESS,1963.7523470656322
hdc49-mcc10-01-0710-3709-030-tess0035.stratus.rno.ebay.com,27561,SUCCESS,1886.763666180758
hdc49-mcc10-01-0710-2509-004-tess0035.stratus.rno.ebay.com,28370,SUCCESS,1805.7011942308375
hdc49-mcc10-01-0710-1903-023-tess0035.stratus.rno.ebay.com,30070,SUCCESS,1772.8729045615441
