host,duration,status,taskMetrics.shuffleWriteMetrics.bytesWritten.rateInKB
hdc49-mcc10-01-0710-4102-036-tess0035.stratus.rno.ebay.com,5705,SUCCESS,5.934266002299732
hdc49-mcc10-01-0910-1701-016-tess0028.stratus.rno.ebay.com,6355,SUCCESS,5.867667121418827
hdc49-mcc10-01-0710-2604-019-tess0035.stratus.rno.ebay.com,6279,SUCCESS,5.567372225090346
hdc49-mcc10-01-0710-4102-009-tess0035.stratus.rno.ebay.com,5617,SUCCESS,5.40781796966161
hdc49-mcc10-01-0710-3602-028-tess0035.stratus.rno.ebay.com,6393,SUCCESS,5.27683711479851
hdc49-mcc10-01-0910-1710-012-tess0028.stratus.rno.ebay.com,6633,SUCCESS,5.185221354166667
hdc49-mcc10-01-0710-3804-035-tess0035.stratus.rno.ebay.com,7146,SUCCESS,5.173952230734566
hdc49-mcc10-01-0710-3409-007-tess0035.stratus.rno.ebay.com,6516,SUCCESS,4.979493963949066
hdc49-mcc10-01-0910-1710-008-tess0028.stratus.rno.ebay.com,6428,SUCCESS,4.63885157824043
hdc49-mcc10-01-0710-4205-027-tess0035.stratus.rno.ebay.com,7933,SUCCESS,4.2354600402955
hdc49-mcc10-01-0710-3306-028-tess0035.stratus.rno.ebay.com,8118,SUCCESS,4.1740954378605135
hdc49-mcc10-01-0910-1701-036-tess0028.stratus.rno.ebay.com,8595,SUCCESS,4.093973820696468
hdc49-mcc10-01-0710-3509-025-tess0035.stratus.rno.ebay.com,8020,SUCCESS,3.976425146510389
hdc49-mcc10-01-0710-1903-013-tess0035.stratus.rno.ebay.com,8953,SUCCESS,3.8524280999528524
hdc49-mcc10-01-0710-4102-026-tess0035.stratus.rno.ebay.com,8579,SUCCESS,3.736135289728923
hdc49-mcc10-01-0710-3509-007-tess0035.stratus.rno.ebay.com,8206,SUCCESS,3.6744216104433245
hdc49-mcc10-01-0710-3804-002-tess0035.stratus.rno.ebay.com,10002,SUCCESS,3.261882278879446
hdc49-mcc10-01-0710-2510-012-tess0035.stratus.rno.ebay.com,12726,SUCCESS,2.7656466748266015
hdc49-mcc10-01-0710-3509-005-tess0035.stratus.rno.ebay.com,13290,SUCCESS,2.553301076947089
hdc49-mcc10-01-0710-4205-035-tess0035.stratus.rno.ebay.com,15709,SUCCESS,2.0076120480346478
