diskBytesSpilled,executorBlockTime,executorCpuTime,executorDeserializeCpuTime,executorDeserializeTime,executorRunTime,executorWaitTime,gettingResultTime,inputMetrics.bytesRead,inputMetrics.recordsRead,jvmGcTime,launchDelay,memoryBytesSpilled,outputMetrics.bytesWritten,outputMetrics.recordsWritten,peakExecutionMemory,resultSerializationTime,resultSize,schedulerDelay,shuffleReadMetrics.fetchWaitTime,shuffleReadMetrics.localBlocksFetched,shuffleReadMetrics.readBytes,shuffleReadMetrics.readRecords,shuffleReadMetrics.remoteBlocksFetched,shuffleReadMetrics.remoteBytesRead,shuffleReadMetrics.remoteBytesReadToDisk,shuffleReadMetrics.totalBlocksFetched,shuffleWriteMetrics.writeBytes,shuffleWriteMetrics.writeRecords,shuffleWriteMetrics.writeTime,stageId
1,1,1,56,53,91,1,1,54,56,1,1,1,1,1,1,1,1,43,1,1,3,6,1,7,1,1,56,7,3,39423
1,1,19,35,60,45,1,1,0,0,159,1,1,1,1,1,1,0,55,1,1,1,1,1,1,1,1,8,8,29,39418
1,1,19,37,67,45,1,1,0,0,141,1,1,1,1,1,1,0,53,1,1,1,1,1,1,1,1,10,10,26,39384
1,1,65,63,84,66,1,1,45,45,114,1,1,1,1,36,1,1,83,1,1,1,1,1,1,1,1,47,49,29,39361
1,1,39,30,71,38,1,1,0,0,27,1,1,1,1,1,1,2,63,1,1,12,23,1,12,1,1,5,7,15,39127
