host,duration,status,taskMetrics.shuffleWriteMetrics.bytesWritten.rateInKB
hdc49-mcc10-01-0710-3709-022-tess0035.stratus.rno.ebay.com,4021,SUCCESS,195.0920449812578
hdc49-mcc10-01-0910-1710-005-tess0028.stratus.rno.ebay.com,3395,SUCCESS,177.41455972101133
hdc49-mcc10-01-0710-4205-031-tess0035.stratus.rno.ebay.com,3358,SUCCESS,172.86708576560395
hdc49-mcc10-01-0710-3709-031-tess0035.stratus.rno.ebay.com,4141,SUCCESS,172.72911597729117
hdc49-mcc10-01-0710-2510-013-tess0035.stratus.rno.ebay.com,3368,SUCCESS,171.1364864864865
hdc49-mcc10-01-0710-4102-035-tess0035.stratus.rno.ebay.com,4285,SUCCESS,171.07756132756134
hdc49-mcc10-01-0710-2510-013-tess0035.stratus.rno.ebay.com,4179,SUCCESS,170.56671779141104
hdc49-mcc10-01-0910-1710-021-tess0028.stratus.rno.ebay.com,4274,SUCCESS,164.22918318794606
hdc49-mcc10-01-0710-3709-010-tess0035.stratus.rno.ebay.com,3980,SUCCESS,145.94872863693206
hdc49-mcc10-01-0710-2605-027-tess0035.stratus.rno.ebay.com,4585,SUCCESS,143.85209560096988
hdc49-mcc10-01-0710-2202-040-tess0035.stratus.rno.ebay.com,4280,SUCCESS,134.74990737310114
hdc49-mcc10-01-0710-1902-015-tess0035.stratus.rno.ebay.com,4614,SUCCESS,134.45802856147685
hdc49-mcc10-01-0710-1903-038-tess0035.stratus.rno.ebay.com,4879,SUCCESS,127.61967741935484
hdc49-mcc10-01-0710-2202-035-tess0035.stratus.rno.ebay.com,4985,SUCCESS,120.300625
hdc49-mcc10-01-0710-3709-032-tess0035.stratus.rno.ebay.com,5218,SUCCESS,119.09328563566318
hdc49-mcc10-01-0710-4205-033-tess0035.stratus.rno.ebay.com,5195,SUCCESS,117.0629466739967
hdc49-mcc10-01-0710-3503-015-tess0035.stratus.rno.ebay.com,5283,SUCCESS,104.37631027253668
hdc49-mcc10-01-0710-2102-010-tess0035.stratus.rno.ebay.com,5361,SUCCESS,104.2531862745098
hdc49-mcc10-01-0710-2104-008-tess0035.stratus.rno.ebay.com,5307,SUCCESS,103.15435727063634
hdc49-mcc10-01-0710-2604-013-tess0035.stratus.rno.ebay.com,5564,SUCCESS,88.00315528510255
