host,duration,status,taskCpuRate,taskMetrics.executorRunTime,taskMetrics.executorCpuTime
hdc49-mcc10-01-0710-1902-030-tess0035.stratus.rno.ebay.com,199,SUCCESS,0.3973509933774834,151,60
hdc49-mcc10-01-0710-3908-034-tess0035.stratus.rno.ebay.com,164,SUCCESS,0.31666666666666665,120,38
hdc49-mcc10-01-0710-2510-030-tess0035.stratus.rno.ebay.com,158,SUCCESS,0.27350427350427353,117,32
hdc49-mcc10-01-0910-2703-013-tess0028.stratus.rno.ebay.com,173,SUCCESS,0.26865671641791045,134,36
hdc49-mcc10-01-0710-3409-025-tess0035.stratus.rno.ebay.com,165,SUCCESS,0.2540983606557377,122,31
hdc49-mcc10-01-0710-2202-005-tess0035.stratus.rno.ebay.com,155,SUCCESS,0.23728813559322035,118,28
hdc49-mcc10-01-0710-3709-008-tess0035.stratus.rno.ebay.com,195,SUCCESS,0.23717948717948717,156,37
hdc49-mcc10-01-0710-3709-003-tess0035.stratus.rno.ebay.com,152,SUCCESS,0.22807017543859648,114,26
hdc49-mcc10-01-0710-2102-015-tess0035.stratus.rno.ebay.com,188,SUCCESS,0.21052631578947367,152,32
hdc49-mcc10-01-0710-4105-032-tess0035.stratus.rno.ebay.com,177,SUCCESS,0.19858156028368795,141,28
hdc49-mcc10-01-0710-4205-023-tess0035.stratus.rno.ebay.com,169,SUCCESS,0.18604651162790697,129,24
hdc49-mcc10-01-0910-1901-023-tess0028.stratus.rno.ebay.com,147,SUCCESS,0.1834862385321101,109,20
hdc49-mcc10-01-0710-4102-016-tess0035.stratus.rno.ebay.com,144,SUCCESS,0.18181818181818182,110,20
hdc49-mcc10-01-0710-4205-025-tess0035.stratus.rno.ebay.com,349,SUCCESS,0.17666666666666667,300,53
hdc49-mcc10-01-0710-1804-032-tess0035.stratus.rno.ebay.com,181,SUCCESS,0.17006802721088435,147,25
hdc49-mcc10-01-0710-2604-021-tess0035.stratus.rno.ebay.com,211,SUCCESS,0.1588235294117647,170,27
hdc49-mcc10-01-0710-4205-004-tess0035.stratus.rno.ebay.com,177,SUCCESS,0.14893617021276595,141,21
hdc49-mcc10-01-0910-1901-022-tess0028.stratus.rno.ebay.com,273,SUCCESS,0.12393162393162394,234,29
hdc49-mcc10-01-0710-3804-013-tess0035.stratus.rno.ebay.com,857,SUCCESS,0.045121951219512194,820,37
hdc49-mcc10-01-0710-3804-029-tess0035.stratus.rno.ebay.com,1491,SUCCESS,0.024154589371980676,1449,35
