host,duration,status,taskCpuRate,taskMetrics.executorRunTime,taskMetrics.executorCpuTime
hdc49-mcc10-01-0710-2510-002-tess0035.stratus.rno.ebay.com,63165,SUCCESS,0.9950589912107055,63145,62833
hdc49-mcc10-01-0710-2510-025-tess0035.stratus.rno.ebay.com,54463,SUCCESS,0.9943422913719944,54439,54131
hdc49-mcc10-01-0710-3602-034-tess0035.stratus.rno.ebay.com,65181,SUCCESS,0.9943062355161988,65159,64788
hdc49-mcc10-01-0710-3409-009-tess0035.stratus.rno.ebay.com,44625,SUCCESS,0.9941936062413128,44606,44347
hdc49-mcc10-01-0710-4105-007-tess0035.stratus.rno.ebay.com,48200,SUCCESS,0.9921753388265083,48181,47804
hdc49-mcc10-01-0710-2603-005-tess0035.stratus.rno.ebay.com,50221,SUCCESS,0.9913942508814917,50199,49767
hdc49-mcc10-01-0710-2003-024-tess0035.stratus.rno.ebay.com,62755,SUCCESS,0.9886825535984698,62735,62025
hdc49-mcc10-01-0910-1901-026-tess0028.stratus.rno.ebay.com,48336,SUCCESS,0.9868355688027819,48312,47676
hdc49-mcc10-01-0710-3709-020-tess0035.stratus.rno.ebay.com,39407,SUCCESS,0.985018916791509,39383,38793
hdc49-mcc10-01-0710-1804-005-tess0035.stratus.rno.ebay.com,65178,SUCCESS,0.984742432614969,65148,64154
hdc49-mcc10-01-0710-1903-025-tess0035.stratus.rno.ebay.com,63148,SUCCESS,0.9833811251406029,63121,62072
hdc49-mcc10-01-0710-2102-010-tess0035.stratus.rno.ebay.com,40425,SUCCESS,0.982776114231978,40409,39713
hdc49-mcc10-01-0910-1803-018-tess0028.stratus.rno.ebay.com,63763,SUCCESS,0.9825543998368397,63741,62629
hdc49-mcc10-01-0710-3804-001-tess0035.stratus.rno.ebay.com,40387,SUCCESS,0.9815443307652291,40367,39622
hdc49-mcc10-01-0710-3908-001-tess0035.stratus.rno.ebay.com,42613,SUCCESS,0.9788702634173827,42594,41694
hdc49-mcc10-01-0710-2509-021-tess0035.stratus.rno.ebay.com,40278,SUCCESS,0.9721304553019201,40259,39137
hdc49-mcc10-01-0710-1804-030-tess0035.stratus.rno.ebay.com,66646,SUCCESS,0.9453358348968105,66625,62983
hdc49-mcc10-01-0710-2605-027-tess0035.stratus.rno.ebay.com,53046,SUCCESS,0.9437057991513437,53025,50040
hdc49-mcc10-01-0710-3503-037-tess0035.stratus.rno.ebay.com,99061,SUCCESS,0.39633099771823194,99046,39255
hdc49-mcc10-01-0710-2003-004-tess0035.stratus.rno.ebay.com,167013,SUCCESS,0.3088010731117246,166991,51567
