host,duration,status,taskMetrics.shuffleWriteMetrics.bytesWritten.rateInKB
hdc49-mcc10-01-0710-2102-003-tess0035.stratus.rno.ebay.com,97826,SUCCESS,70.22133720514105
hdc49-mcc10-01-0710-2102-012-tess0035.stratus.rno.ebay.com,106821,SUCCESS,64.25138116373579
hdc49-mcc10-01-0710-2604-023-tess0035.stratus.rno.ebay.com,112118,SUCCESS,61.41654176926097
hdc49-mcc10-01-0910-1901-016-tess0028.stratus.rno.ebay.com,117345,SUCCESS,58.5880151728253
hdc49-mcc10-01-0710-4102-024-tess0035.stratus.rno.ebay.com,125385,SUCCESS,54.36206924058711
hdc49-mcc10-01-0710-1902-010-tess0035.stratus.rno.ebay.com,130665,SUCCESS,52.46154435011598
hdc49-mcc10-01-0710-3409-014-tess0035.stratus.rno.ebay.com,140615,SUCCESS,49.29705248023005
hdc49-mcc10-01-0710-3509-020-tess0035.stratus.rno.ebay.com,146161,SUCCESS,46.95116710348933
hdc49-mcc10-01-0910-1710-008-tess0028.stratus.rno.ebay.com,147322,SUCCESS,46.41972123590395
hdc49-mcc10-01-0710-2104-028-tess0035.stratus.rno.ebay.com,156927,SUCCESS,43.586308214943564
hdc49-mcc10-01-0710-4102-017-tess0035.stratus.rno.ebay.com,162888,SUCCESS,42.050579667428096
hdc49-mcc10-01-0710-2510-012-tess0035.stratus.rno.ebay.com,167347,SUCCESS,40.947733005008544
hdc49-mcc10-01-0710-1903-025-tess0035.stratus.rno.ebay.com,171854,SUCCESS,39.80678411994436
hdc49-mcc10-01-0710-3503-014-tess0035.stratus.rno.ebay.com,174289,SUCCESS,39.35555223949127
hdc49-mcc10-01-0710-2510-037-tess0035.stratus.rno.ebay.com,195350,SUCCESS,35.11832020029799
hdc49-mcc10-01-0910-1701-035-tess0028.stratus.rno.ebay.com,242199,SUCCESS,28.29911794583791
hdc49-mcc10-01-0710-2603-036-tess0035.stratus.rno.ebay.com,265052,SUCCESS,25.884811024572844
hdc49-mcc10-01-0910-1701-037-tess0028.stratus.rno.ebay.com,286920,SUCCESS,23.894102269162396
hdc49-mcc10-01-0910-1710-030-tess0028.stratus.rno.ebay.com,289528,SUCCESS,23.573625067792335
hdc49-mcc10-01-0710-3306-033-tess0035.stratus.rno.ebay.com,292500,SUCCESS,23.36512093878863
