host,duration,status,taskMetrics.shuffleWriteMetrics.bytesWritten.rateInKB
hdc49-mcc10-01-0710-2605-032-tess0035.stratus.rno.ebay.com,39421,SUCCESS,12255.973598030007
hdc49-mcc10-01-0710-2509-038-tess0035.stratus.rno.ebay.com,11523,SUCCESS,11738.664255838272
hdc49-mcc10-01-0710-2202-002-tess0035.stratus.rno.ebay.com,21765,SUCCESS,10306.740718590421
hdc49-mcc10-01-0710-2510-016-tess0035.stratus.rno.ebay.com,4450,SUCCESS,8778.047861271676
hdc49-mcc10-01-0710-1804-003-tess0035.stratus.rno.ebay.com,58914,SUCCESS,8074.851253567061
hdc49-mcc10-01-0910-1803-038-tess0028.stratus.rno.ebay.com,32983,SUCCESS,8017.664005827542
hdc49-mcc10-01-0710-3908-018-tess0035.stratus.rno.ebay.com,23321,SUCCESS,7918.757470376095
hdc49-mcc10-01-0710-2510-038-tess0035.stratus.rno.ebay.com,34492,SUCCESS,7733.274508096813
hdc49-mcc10-01-0910-1710-012-tess0028.stratus.rno.ebay.com,60568,SUCCESS,7661.428170224014
hdc49-mcc10-01-0710-2605-037-tess0035.stratus.rno.ebay.com,31939,SUCCESS,7387.717615686274
hdc49-mcc10-01-0710-4205-016-tess0035.stratus.rno.ebay.com,88749,SUCCESS,7264.154403724538
hdc49-mcc10-01-0710-1804-010-tess0035.stratus.rno.ebay.com,64111,SUCCESS,7078.801567966017
hdc49-mcc10-01-0710-2603-010-tess0035.stratus.rno.ebay.com,80062,SUCCESS,5760.7616750602965
hdc49-mcc10-01-0710-1903-005-tess0035.stratus.rno.ebay.com,2324,SUCCESS,5529.035417577613
hdc49-mcc10-01-0710-2605-036-tess0035.stratus.rno.ebay.com,48742,SUCCESS,5420.407922296604
hdc49-mcc10-01-0910-1701-004-tess0028.stratus.rno.ebay.com,103598,SUCCESS,4192.044246077749
hdc49-mcc10-01-0910-1710-030-tess0028.stratus.rno.ebay.com,118304,SUCCESS,3763.3975527668786
hdc49-mcc10-01-0710-3409-032-tess0035.stratus.rno.ebay.com,3109,SUCCESS,2363.117994100295
hdc49-mcc10-01-0710-2605-015-tess0035.stratus.rno.ebay.com,592,SUCCESS,1666.9473684210527
hdc49-mcc10-01-0910-2703-017-tess0028.stratus.rno.ebay.com,105094,RUNNING,
