host,duration,status,taskMetrics.shuffleWriteMetrics.bytesWritten.rateInKB
hdc49-mcc10-01-0710-3409-022-tess0035.stratus.rno.ebay.com,2053,SUCCESS,0.029064039408866996
hdc49-mcc10-01-0710-1804-011-tess0035.stratus.rno.ebay.com,2222,SUCCESS,0.02684258416742493
hdc49-mcc10-01-0710-2202-032-tess0035.stratus.rno.ebay.com,2352,SUCCESS,0.025332760841562902
hdc49-mcc10-01-0710-3602-018-tess0035.stratus.rno.ebay.com,2457,SUCCESS,0.02424989724619811
hdc49-mcc10-01-0710-4205-024-tess0035.stratus.rno.ebay.com,2568,SUCCESS,0.023210070810385522
hdc49-mcc10-01-0710-4102-016-tess0035.stratus.rno.ebay.com,2665,SUCCESS,0.022331566994700985
hdc49-mcc10-01-0710-2510-024-tess0035.stratus.rno.ebay.com,2720,SUCCESS,0.02188427299703264
hdc49-mcc10-01-0710-4205-014-tess0035.stratus.rno.ebay.com,2868,SUCCESS,0.02076002814919071
hdc49-mcc10-01-0710-1903-035-tess0035.stratus.rno.ebay.com,3689,SUCCESS,0.016107016107016106
hdc49-mcc10-01-0710-2510-037-tess0035.stratus.rno.ebay.com,3951,SUCCESS,0.01502419149477973
hdc49-mcc10-01-0710-1902-027-tess0035.stratus.rno.ebay.com,4515,SUCCESS,0.013146167557932263
hdc49-mcc10-01-0710-2510-035-tess0035.stratus.rno.ebay.com,4536,SUCCESS,0.013087843833185448
hdc49-mcc10-01-0910-1901-037-tess0028.stratus.rno.ebay.com,5015,SUCCESS,0.012317327766179541
hdc49-mcc10-01-0910-2703-017-tess0028.stratus.rno.ebay.com,4983,SUCCESS,0.011967545638945233
hdc49-mcc10-01-0710-2603-019-tess0035.stratus.rno.ebay.com,5142,SUCCESS,0.011548248189469564
hdc49-mcc10-01-0710-3602-014-tess0035.stratus.rno.ebay.com,6147,SUCCESS,0.009638947884332625
hdc49-mcc10-01-0710-2509-013-tess0035.stratus.rno.ebay.com,6194,SUCCESS,0.009595056106684013
hdc49-mcc10-01-0910-1901-001-tess0028.stratus.rno.ebay.com,7857,SUCCESS,0.007539936102236422
hdc49-mcc10-01-0710-3503-017-tess0035.stratus.rno.ebay.com,51939,RUNNING,
hdc49-mcc10-01-0710-3302-029-tess0035.stratus.rno.ebay.com,14196,KILLED,
