host,duration,status,taskCpuRate,taskMetrics.executorRunTime,taskMetrics.executorCpuTime
hdc49-mcc10-01-0710-3709-027-tess0035.stratus.rno.ebay.com,27688,SUCCESS,0.13411637152150344,27670,3711
hdc49-mcc10-01-0710-2003-025-tess0035.stratus.rno.ebay.com,31984,SUCCESS,0.13289119689670276,31966,4248
hdc49-mcc10-01-0710-2510-008-tess0035.stratus.rno.ebay.com,29018,SUCCESS,0.1287675012069798,28998,3734
hdc49-mcc10-01-0910-2703-005-tess0028.stratus.rno.ebay.com,28919,SUCCESS,0.1188803930387849,28903,3436
hdc49-mcc10-01-0710-2510-018-tess0035.stratus.rno.ebay.com,27098,SUCCESS,0.11749067680832995,27083,3182
hdc49-mcc10-01-0710-4102-024-tess0035.stratus.rno.ebay.com,27004,SUCCESS,0.11624976838984621,26985,3137
hdc49-mcc10-01-0910-1701-038-tess0028.stratus.rno.ebay.com,27934,SUCCESS,0.1129101590485743,27916,3152
hdc49-mcc10-01-0910-1901-011-tess0028.stratus.rno.ebay.com,28392,SUCCESS,0.11110327064883746,28343,3149
hdc49-mcc10-01-0710-2604-025-tess0035.stratus.rno.ebay.com,26841,SUCCESS,0.10509637251612422,26823,2819
hdc49-mcc10-01-0710-3602-027-tess0035.stratus.rno.ebay.com,35575,SUCCESS,0.10492922001015172,35462,3721
hdc49-mcc10-01-0710-2605-005-tess0035.stratus.rno.ebay.com,26923,SUCCESS,0.09835334349329071,26903,2646
hdc49-mcc10-01-0710-3804-026-tess0035.stratus.rno.ebay.com,35839,SUCCESS,0.09534312356915517,35818,3415
hdc49-mcc10-01-0710-2102-003-tess0035.stratus.rno.ebay.com,24757,SUCCESS,0.09530353245493493,24742,2358
hdc49-mcc10-01-0710-3708-022-tess0035.stratus.rno.ebay.com,32895,SUCCESS,0.09319301660684956,32878,3064
hdc49-mcc10-01-0710-2003-008-tess0035.stratus.rno.ebay.com,32096,SUCCESS,0.09302035599613455,32079,2984
hdc49-mcc10-01-0710-3602-018-tess0035.stratus.rno.ebay.com,26400,SUCCESS,0.09255258669698692,26385,2442
hdc49-mcc10-01-0710-2104-033-tess0035.stratus.rno.ebay.com,26244,SUCCESS,0.087387524782675,26228,2292
hdc49-mcc10-01-0910-1803-023-tess0028.stratus.rno.ebay.com,36289,SUCCESS,0.08660049627791563,36270,3141
hdc49-mcc10-01-0710-3602-031-tess0035.stratus.rno.ebay.com,36789,SUCCESS,0.08340585227890787,36772,3067
hdc49-mcc10-01-0710-1902-025-tess0035.stratus.rno.ebay.com,38270,SUCCESS,0.06644535640536373,38257,2542
