host,duration,status,taskCpuRate,taskMetrics.executorRunTime,taskMetrics.executorCpuTime
hdc49-mcc10-01-0710-3409-031-tess0035.stratus.rno.ebay.com,2448,SUCCESS,0.021810699588477367,2430,53
hdc49-mcc10-01-0710-3302-038-tess0035.stratus.rno.ebay.com,3220,SUCCESS,0.02063144732728978,3199,66
hdc49-mcc10-01-0710-4205-014-tess0035.stratus.rno.ebay.com,2590,SUCCESS,0.017891870867366783,2571,46
hdc49-mcc10-01-0710-2202-004-tess0035.stratus.rno.ebay.com,2668,SUCCESS,0.016597510373443983,2651,44
hdc49-mcc10-01-0710-1902-004-tess0035.stratus.rno.ebay.com,2451,SUCCESS,0.016413623307345096,2437,40
hdc49-mcc10-01-0710-3709-002-tess0035.stratus.rno.ebay.com,2443,SUCCESS,0.0161090458488228,2421,39
hdc49-mcc10-01-0910-1803-019-tess0028.stratus.rno.ebay.com,2597,SUCCESS,0.01474010861132661,2578,38
hdc49-mcc10-01-0710-1804-013-tess0035.stratus.rno.ebay.com,4240,SUCCESS,0.014282313734825042,4201,60
hdc49-mcc10-01-0710-3709-036-tess0035.stratus.rno.ebay.com,4455,SUCCESS,0.013522650439486139,4437,60
hdc49-mcc10-01-0710-2604-025-tess0035.stratus.rno.ebay.com,2620,SUCCESS,0.013435700575815739,2605,35
hdc49-mcc10-01-0710-3503-014-tess0035.stratus.rno.ebay.com,3109,SUCCESS,0.012613195342820181,3092,39
hdc49-mcc10-01-0910-1701-020-tess0028.stratus.rno.ebay.com,2598,SUCCESS,0.011618900077459334,2582,30
hdc49-mcc10-01-0910-1803-029-tess0028.stratus.rno.ebay.com,4699,SUCCESS,0.010892780862879111,4682,51
hdc49-mcc10-01-0710-3709-032-tess0035.stratus.rno.ebay.com,3318,SUCCESS,0.01059322033898305,3304,35
hdc49-mcc10-01-0710-3503-018-tess0035.stratus.rno.ebay.com,2550,SUCCESS,0.01024428684003152,2538,26
hdc49-mcc10-01-0710-1902-011-tess0035.stratus.rno.ebay.com,3228,SUCCESS,0.009651307596513076,3212,31
hdc49-mcc10-01-0710-1903-038-tess0035.stratus.rno.ebay.com,3020,SUCCESS,0.009647371922821025,3006,29
hdc49-mcc10-01-0710-3302-014-tess0035.stratus.rno.ebay.com,3273,SUCCESS,0.009216589861751152,3255,30
hdc49-mcc10-01-0710-4105-037-tess0035.stratus.rno.ebay.com,2871,SUCCESS,0.009100455022751138,2857,26
hdc49-mcc10-01-0710-3602-035-tess0035.stratus.rno.ebay.com,3185,SUCCESS,0.008199306212551246,3171,26
