host,duration,status,taskCpuRate,taskMetrics.executorRunTime,taskMetrics.executorCpuTime
hdc49-mcc10-01-0710-2510-003-tess0035.stratus.rno.ebay.com,10922,SUCCESS,0.9567131327953045,10904,10432
hdc49-mcc10-01-0710-1902-004-tess0035.stratus.rno.ebay.com,11729,SUCCESS,0.9527431208340454,11702,11149
hdc49-mcc10-01-0710-4105-029-tess0035.stratus.rno.ebay.com,11399,SUCCESS,0.9494771988401722,11381,10806
hdc49-mcc10-01-0710-1804-024-tess0035.stratus.rno.ebay.com,11396,SUCCESS,0.9418021978021978,11375,10713
hdc49-mcc10-01-0710-2202-004-tess0035.stratus.rno.ebay.com,12016,SUCCESS,0.9405585660691955,11995,11282
hdc49-mcc10-01-0710-2603-011-tess0035.stratus.rno.ebay.com,8203,SUCCESS,0.9360791982400392,8182,7659
hdc49-mcc10-01-0710-2510-020-tess0035.stratus.rno.ebay.com,9396,SUCCESS,0.9357866666666667,9375,8773
hdc49-mcc10-01-0910-1701-015-tess0028.stratus.rno.ebay.com,12423,SUCCESS,0.9348878489591738,12394,11587
hdc49-mcc10-01-0710-2510-025-tess0035.stratus.rno.ebay.com,10369,SUCCESS,0.9343390387776811,10341,9662
hdc49-mcc10-01-0710-2605-011-tess0035.stratus.rno.ebay.com,9545,SUCCESS,0.9306109594793197,9526,8865
hdc49-mcc10-01-0710-3503-004-tess0035.stratus.rno.ebay.com,7112,SUCCESS,0.9271803556308214,7086,6570
hdc49-mcc10-01-0710-3409-016-tess0035.stratus.rno.ebay.com,7148,SUCCESS,0.9246949936895246,7131,6594
hdc49-mcc10-01-0710-3908-001-tess0035.stratus.rno.ebay.com,8212,SUCCESS,0.9164222873900293,8184,7500
hdc49-mcc10-01-0710-2603-001-tess0035.stratus.rno.ebay.com,7288,SUCCESS,0.911420305827249,7259,6616
hdc49-mcc10-01-0710-2603-019-tess0035.stratus.rno.ebay.com,9084,SUCCESS,0.8979591836734694,9065,8140
hdc49-mcc10-01-0710-2510-032-tess0035.stratus.rno.ebay.com,9287,SUCCESS,0.8944810454692731,9259,8282
hdc49-mcc10-01-0710-3509-016-tess0035.stratus.rno.ebay.com,10597,SUCCESS,0.8804049578957328,10569,9305
hdc49-mcc10-01-0710-2003-033-tess0035.stratus.rno.ebay.com,12635,SUCCESS,0.8582414968683105,12613,10825
hdc49-mcc10-01-0710-1903-028-tess0035.stratus.rno.ebay.com,14091,SUCCESS,0.8450273690196914,14067,11887
hdc49-mcc10-01-0710-2603-028-tess0035.stratus.rno.ebay.com,10433,SUCCESS,0.8220257543724774,10406,8554
