host,duration,status,taskCpuRate,taskMetrics.executorRunTime,taskMetrics.executorCpuTime
hdc49-mcc10-01-0710-2605-036-tess0035.stratus.rno.ebay.com,9820,SUCCESS,0.7340686274509803,9792,7188
hdc49-mcc10-01-0710-1804-039-tess0035.stratus.rno.ebay.com,8566,SUCCESS,0.6434090376960899,8542,5496
hdc49-mcc10-01-0710-1902-028-tess0035.stratus.rno.ebay.com,11288,SUCCESS,0.6352095170454546,11264,7155
hdc49-mcc10-01-0710-2603-029-tess0035.stratus.rno.ebay.com,9535,SUCCESS,0.6005466204141701,9513,5713
hdc49-mcc10-01-0710-1902-039-tess0035.stratus.rno.ebay.com,9967,SUCCESS,0.6002614641995173,9944,5969
hdc49-mcc10-01-0710-2102-007-tess0035.stratus.rno.ebay.com,8864,SUCCESS,0.5914075749010741,8845,5231
hdc49-mcc10-01-0710-3409-008-tess0035.stratus.rno.ebay.com,13058,SUCCESS,0.5237108655616943,13032,6825
hdc49-mcc10-01-0710-4105-036-tess0035.stratus.rno.ebay.com,12425,SUCCESS,0.5053225806451613,12400,6266
hdc49-mcc10-01-0710-3409-030-tess0035.stratus.rno.ebay.com,12295,SUCCESS,0.5041941526182914,12279,6191
hdc49-mcc10-01-0710-3804-033-tess0035.stratus.rno.ebay.com,11412,SUCCESS,0.48902160548041457,11386,5568
hdc49-mcc10-01-0710-3509-002-tess0035.stratus.rno.ebay.com,14004,SUCCESS,0.48866156377423275,13979,6831
hdc49-mcc10-01-0710-1804-005-tess0035.stratus.rno.ebay.com,18597,SUCCESS,0.4823085221143474,18540,8942
hdc49-mcc10-01-0710-4105-037-tess0035.stratus.rno.ebay.com,14315,SUCCESS,0.41225431908792054,14297,5894
hdc49-mcc10-01-0710-2603-007-tess0035.stratus.rno.ebay.com,17730,SUCCESS,0.40256366819131517,17709,7129
hdc49-mcc10-01-0710-3306-026-tess0035.stratus.rno.ebay.com,13666,SUCCESS,0.3805964680882245,13647,5194
hdc49-mcc10-01-0910-1710-037-tess0028.stratus.rno.ebay.com,15288,SUCCESS,0.36192660550458716,15260,5523
hdc49-mcc10-01-0710-3804-001-tess0035.stratus.rno.ebay.com,22124,SUCCESS,0.29414426644945246,22098,6500
hdc49-mcc10-01-0910-1710-004-tess0028.stratus.rno.ebay.com,18613,SUCCESS,0.2906157569239043,18595,5404
hdc49-mcc10-01-0910-1803-036-tess0028.stratus.rno.ebay.com,20837,SUCCESS,0.24501657140112398,20819,5101
hdc49-mcc10-01-0710-3804-025-tess0035.stratus.rno.ebay.com,26339,SUCCESS,0.2439969604863222,26320,6422
