host,duration,status,taskCpuRate,taskMetrics.executorRunTime,taskMetrics.executorCpuTime
hdc49-mcc10-01-0710-2003-019-tess0035.stratus.rno.ebay.com,59616,SUCCESS,0.9958776416745188,59432,59187
hdc49-mcc10-01-0710-3503-031-tess0035.stratus.rno.ebay.com,55043,SUCCESS,0.9954074938037615,54872,54620
hdc49-mcc10-01-0710-3708-034-tess0035.stratus.rno.ebay.com,51344,SUCCESS,0.9951533154839844,51169,50921
hdc49-mcc10-01-0710-3908-018-tess0035.stratus.rno.ebay.com,46273,SUCCESS,0.9950928237976333,46055,45829
hdc49-mcc10-01-0910-1901-002-tess0028.stratus.rno.ebay.com,56801,SUCCESS,0.9949662651453601,56618,56333
hdc49-mcc10-01-0710-3302-014-tess0035.stratus.rno.ebay.com,69054,SUCCESS,0.9945113185903672,68869,68491
hdc49-mcc10-01-0910-2703-025-tess0028.stratus.rno.ebay.com,69428,SUCCESS,0.9927056852322625,69232,68727
hdc49-mcc10-01-0710-3302-025-tess0035.stratus.rno.ebay.com,47471,SUCCESS,0.9924932862489692,47291,46936
hdc49-mcc10-01-0710-1903-029-tess0035.stratus.rno.ebay.com,60480,SUCCESS,0.9924721020079922,60309,59855
hdc49-mcc10-01-0710-4102-014-tess0035.stratus.rno.ebay.com,59591,SUCCESS,0.9920398512310462,59421,58948
hdc49-mcc10-01-0710-3709-039-tess0035.stratus.rno.ebay.com,58715,SUCCESS,0.991612030744475,58417,57927
hdc49-mcc10-01-0710-3602-007-tess0035.stratus.rno.ebay.com,11955,SUCCESS,0.9854924917281751,11787,11616
hdc49-mcc10-01-0710-2604-040-tess0035.stratus.rno.ebay.com,13435,SUCCESS,0.974279680193091,13258,12917
hdc49-mcc10-01-0710-3708-035-tess0035.stratus.rno.ebay.com,16062,SUCCESS,0.9734323847897255,15884,15462
hdc49-mcc10-01-0710-1902-010-tess0035.stratus.rno.ebay.com,10346,SUCCESS,0.9723860062893082,10176,9895
hdc49-mcc10-01-0910-1901-018-tess0028.stratus.rno.ebay.com,2082,SUCCESS,0.9326370757180157,1915,1786
hdc49-mcc10-01-0710-2604-009-tess0035.stratus.rno.ebay.com,1784,SUCCESS,0.9185829707893102,1609,1478
hdc49-mcc10-01-0910-1701-028-tess0028.stratus.rno.ebay.com,2383,SUCCESS,0.8721565059144677,2198,1917
hdc49-mcc10-01-0710-2605-001-tess0035.stratus.rno.ebay.com,84662,SUCCESS,0.7654000946969697,84480,64661
hdc49-mcc10-01-0710-1804-031-tess0035.stratus.rno.ebay.com,91495,RUNNING,,0,0
