CPUBound,IOBound,MemBound,MixBound,ResourceLimit,dataSkew,numTasks,stageId,status,submissionTime
1,0,0,0,0,0,2249,126612,ACTIVE,2020-07-30T05:21:39.588GMT
1,0,0,0,0,0,200,126611,ACTIVE,2020-07-30T05:21:33.988GMT
1,0,0,0,0,0,2393,126579,ACTIVE,2020-07-30T05:21:18.484GMT
1,0,0,0,0,0,500,126347,ACTIVE,2020-07-30T05:17:17.864GMT
