host,duration,status,taskCpuRate,taskMetrics.executorRunTime,taskMetrics.executorCpuTime
hdc49-mcc10-01-0710-2003-033-tess0035.stratus.rno.ebay.com,2115,SUCCESS,0.9603911980440097,2045,1964
hdc49-mcc10-01-0710-2605-031-tess0035.stratus.rno.ebay.com,1997,SUCCESS,0.9569055036344756,1926,1843
hdc49-mcc10-01-0710-3306-017-tess0035.stratus.rno.ebay.com,1781,SUCCESS,0.9428238039673279,1714,1616
hdc49-mcc10-01-0710-3709-037-tess0035.stratus.rno.ebay.com,2112,SUCCESS,0.9391858754291319,2039,1915
hdc49-mcc10-01-0710-2604-029-tess0035.stratus.rno.ebay.com,1843,SUCCESS,0.9381327334083239,1778,1668
hdc49-mcc10-01-0710-4105-001-tess0035.stratus.rno.ebay.com,1622,SUCCESS,0.9377806286080821,1559,1462
hdc49-mcc10-01-0710-3509-035-tess0035.stratus.rno.ebay.com,1806,SUCCESS,0.9210074413279908,1747,1609
hdc49-mcc10-01-0710-2605-020-tess0035.stratus.rno.ebay.com,1760,SUCCESS,0.9199057714958775,1698,1562
hdc49-mcc10-01-0910-1701-020-tess0028.stratus.rno.ebay.com,1758,SUCCESS,0.918982850384388,1691,1554
hdc49-mcc10-01-0710-2604-019-tess0035.stratus.rno.ebay.com,1783,SUCCESS,0.9185573007562536,1719,1579
hdc49-mcc10-01-0910-2703-018-tess0028.stratus.rno.ebay.com,1761,SUCCESS,0.9174528301886793,1696,1556
hdc49-mcc10-01-0710-2509-033-tess0035.stratus.rno.ebay.com,1759,SUCCESS,0.9050707547169812,1696,1535
hdc49-mcc10-01-0710-3409-016-tess0035.stratus.rno.ebay.com,1786,SUCCESS,0.9042367962855484,1723,1558
hdc49-mcc10-01-0710-3908-001-tess0035.stratus.rno.ebay.com,1745,SUCCESS,0.9042236763831053,1681,1520
hdc49-mcc10-01-0710-2605-012-tess0035.stratus.rno.ebay.com,1778,SUCCESS,0.8983050847457628,1711,1537
hdc49-mcc10-01-0710-2605-025-tess0035.stratus.rno.ebay.com,1745,SUCCESS,0.8880285884455033,1679,1491
hdc49-mcc10-01-0710-3503-010-tess0035.stratus.rno.ebay.com,1747,SUCCESS,0.8729970326409495,1685,1471
hdc49-mcc10-01-0710-4102-012-tess0035.stratus.rno.ebay.com,1818,SUCCESS,0.8691695108077361,1758,1528
hdc49-mcc10-01-0710-2603-002-tess0035.stratus.rno.ebay.com,1976,SUCCESS,0.8538501833420639,1909,1630
hdc49-mcc10-01-0710-2603-039-tess0035.stratus.rno.ebay.com,1930,SUCCESS,0.8442982456140351,1824,1540
