host,duration,status,taskCpuRate,taskMetrics.executorRunTime,taskMetrics.executorCpuTime
hdc49-mcc10-01-0710-2603-016-tess0035.stratus.rno.ebay.com,3032,SUCCESS,0.5,2,1
hdc49-mcc10-01-0710-1903-020-tess0035.stratus.rno.ebay.com,3073,SUCCESS,0.2,5,1
hdc49-mcc10-01-0710-1903-036-tess0035.stratus.rno.ebay.com,3066,SUCCESS,0.023809523809523808,42,1
hdc49-mcc10-01-0710-3709-037-tess0035.stratus.rno.ebay.com,3064,SUCCESS,0.0,1,0
hdc49-mcc10-01-0710-2603-028-tess0035.stratus.rno.ebay.com,3010,SUCCESS,0.0,2,0
hdc49-mcc10-01-0710-3908-035-tess0035.stratus.rno.ebay.com,3013,SUCCESS,0.0,1,0
hdc49-mcc10-01-0710-2102-020-tess0035.stratus.rno.ebay.com,3061,SUCCESS,0.0,1,0
hdc49-mcc10-01-0710-1804-038-tess0035.stratus.rno.ebay.com,3043,SUCCESS,0.0,1,0
hdc49-mcc10-01-0910-1710-018-tess0028.stratus.rno.ebay.com,3062,SUCCESS,0.0,3,0
hdc49-mcc10-01-0710-3509-011-tess0035.stratus.rno.ebay.com,3023,SUCCESS,0.0,2,0
hdc49-mcc10-01-0710-3709-038-tess0035.stratus.rno.ebay.com,3088,SUCCESS,0.0,1,0
hdc49-mcc10-01-0710-2003-034-tess0035.stratus.rno.ebay.com,3065,SUCCESS,0.0,1,0
hdc49-mcc10-01-0710-4102-039-tess0035.stratus.rno.ebay.com,3023,SUCCESS,0.0,1,0
hdc49-mcc10-01-0710-3708-023-tess0035.stratus.rno.ebay.com,3031,SUCCESS,0.0,1,0
hdc49-mcc10-01-0710-3908-040-tess0035.stratus.rno.ebay.com,3023,SUCCESS,0.0,2,0
hdc49-mcc10-01-0910-1901-031-tess0028.stratus.rno.ebay.com,3057,SUCCESS,0.0,1,0
hdc49-mcc10-01-0710-3302-028-tess0035.stratus.rno.ebay.com,3072,SUCCESS,0.0,1,0
hdc49-mcc10-01-0710-4102-012-tess0035.stratus.rno.ebay.com,3032,SUCCESS,0.0,2,0
hdc49-mcc10-01-0710-3804-017-tess0035.stratus.rno.ebay.com,3069,SUCCESS,0.0,1,0
hdc49-mcc10-01-0710-2603-009-tess0035.stratus.rno.ebay.com,3067,SUCCESS,0.0,1,0
