host,duration,status,taskMetrics.shuffleWriteMetrics.bytesWritten.rateInKB
hdc49-mcc10-01-0710-2202-002-tess0035.stratus.rno.ebay.com,166,SUCCESS,286.6896551724138
hdc49-mcc10-01-0710-3509-001-tess0035.stratus.rno.ebay.com,234,SUCCESS,285.03225806451616
hdc49-mcc10-01-0710-3509-001-tess0035.stratus.rno.ebay.com,252,SUCCESS,150.30188679245282
hdc49-mcc10-01-0710-4105-015-tess0035.stratus.rno.ebay.com,182,SUCCESS,147.2962962962963
hdc49-mcc10-01-0710-2104-014-tess0035.stratus.rno.ebay.com,303,SUCCESS,144.23636363636365
hdc49-mcc10-01-0710-2202-002-tess0035.stratus.rno.ebay.com,167,SUCCESS,144.18965517241378
hdc49-mcc10-01-0710-2202-002-tess0035.stratus.rno.ebay.com,170,SUCCESS,131.13114754098362
hdc49-mcc10-01-0710-3908-008-tess0035.stratus.rno.ebay.com,176,SUCCESS,126.45161290322581
hdc49-mcc10-01-0710-3509-001-tess0035.stratus.rno.ebay.com,185,SUCCESS,118.8529411764706
hdc49-mcc10-01-0710-3509-001-tess0035.stratus.rno.ebay.com,184,SUCCESS,117.42028985507247
hdc49-mcc10-01-0710-3908-008-tess0035.stratus.rno.ebay.com,175,SUCCESS,117.07936507936508
hdc49-mcc10-01-0710-3509-001-tess0035.stratus.rno.ebay.com,183,SUCCESS,114.13432835820896
hdc49-mcc10-01-0710-3509-001-tess0035.stratus.rno.ebay.com,251,SUCCESS,112.94285714285714
hdc49-mcc10-01-0710-3908-008-tess0035.stratus.rno.ebay.com,169,SUCCESS,107.54545454545455
hdc49-mcc10-01-0710-2604-024-tess0035.stratus.rno.ebay.com,212,SUCCESS,96.26086956521739
hdc49-mcc10-01-0710-3908-029-tess0035.stratus.rno.ebay.com,266,SUCCESS,67.64601769911505
hdc49-mcc10-01-0710-3503-011-tess0035.stratus.rno.ebay.com,379,SUCCESS,51.56896551724138
hdc49-mcc10-01-0710-3804-002-tess0035.stratus.rno.ebay.com,293,SUCCESS,48.05185185185185
hdc49-mcc10-01-0710-3804-002-tess0035.stratus.rno.ebay.com,290,SUCCESS,45.52298850574713
hdc49-mcc10-01-0710-3509-016-tess0035.stratus.rno.ebay.com,326,SUCCESS,45.233695652173914
