diskBytesSpilled,executorBlockTime,executorCpuTime,executorDeserializeCpuTime,executorDeserializeTime,executorRunTime,executorWaitTime,gettingResultTime,inputMetrics.bytesRead,inputMetrics.recordsRead,jvmGcTime,launchDelay,memoryBytesSpilled,outputMetrics.bytesWritten,outputMetrics.recordsWritten,peakExecutionMemory,resultSerializationTime,resultSize,schedulerDelay,shuffleReadMetrics.fetchWaitTime,shuffleReadMetrics.localBlocksFetched,shuffleReadMetrics.readBytes,shuffleReadMetrics.readRecords,shuffleReadMetrics.remoteBlocksFetched,shuffleReadMetrics.remoteBytesRead,shuffleReadMetrics.remoteBytesReadToDisk,shuffleReadMetrics.totalBlocksFetched,shuffleWriteMetrics.writeBytes,shuffleWriteMetrics.writeRecords,shuffleWriteMetrics.writeTime,stageId
1,1,37,26,26,61,1,1,9,8,1,1,1,1,1,1,1,0,8,1,1,1,1,1,1,1,1,8,8,31,144743
1,1,59,81,70,60,1,1,58,60,148,1,1,1,1,71,1,56,184,1,1,1,1,1,1,1,1,1,1,1,144729
1,1,67,78,69,66,1,1,46,45,96,1,1,1,1,47,1,1,61,1,1,1,1,1,1,1,1,50,50,54,144694
1,1,27,37,48,31,1,1,3,2,45,1,1,8,7,1,1,1,60,1,1,1,1,1,1,1,1,1,1,1,144651
0,1,19,28,28,25,1,1,0,1,44,1,1,1,1,1,1,0,33,1,1,1,1,1,1,1,1,0,1,49,144601
0,1,22,33,36,28,1,1,0,1,51,1,1,1,1,1,1,1,34,1,1,1,1,1,1,1,1,1,1,60,144585
1,1,23,63,66,99,1,1,0,0,176,1,1,1,1,1,1,1,61,1,1,1,1,1,1,1,1,0,0,43,144545
1,1,128,69,81,127,1,1,1,1,95,1,1,1,1,1,1,56,197,149,1,0,0,21,0,1,21,56,56,67,144434
