host,duration,status,taskCpuRate,taskMetrics.executorRunTime,taskMetrics.executorCpuTime
hdc49-mcc10-01-0710-2603-039-tess0035.stratus.rno.ebay.com,9088,SUCCESS,0.806535025858016,8508,6862
hdc49-mcc10-01-0710-3409-037-tess0035.stratus.rno.ebay.com,10340,SUCCESS,0.7821366383283826,9763,7636
hdc49-mcc10-01-0710-2102-025-tess0035.stratus.rno.ebay.com,8611,SUCCESS,0.7812538950517263,8023,6268
hdc49-mcc10-01-0710-3708-028-tess0035.stratus.rno.ebay.com,9110,SUCCESS,0.767084749736256,8531,6544
hdc49-mcc10-01-0910-1901-023-tess0028.stratus.rno.ebay.com,7748,SUCCESS,0.7596596456967499,7169,5446
hdc49-mcc10-01-0710-3804-020-tess0035.stratus.rno.ebay.com,9261,SUCCESS,0.7374841753941765,8689,6408
hdc49-mcc10-01-0910-1701-021-tess0028.stratus.rno.ebay.com,9303,SUCCESS,0.7221006564551422,8683,6270
hdc49-mcc10-01-0710-3302-013-tess0035.stratus.rno.ebay.com,9567,SUCCESS,0.6713020074015925,8917,5986
hdc49-mcc10-01-0710-1903-036-tess0035.stratus.rno.ebay.com,11040,SUCCESS,0.6549942594718714,10452,6846
hdc49-mcc10-01-0710-2604-019-tess0035.stratus.rno.ebay.com,10527,SUCCESS,0.6483417085427136,9950,6451
hdc49-mcc10-01-0710-3908-001-tess0035.stratus.rno.ebay.com,11040,SUCCESS,0.6381616663481751,10466,6679
hdc49-mcc10-01-0710-2604-032-tess0035.stratus.rno.ebay.com,9963,SUCCESS,0.6240409207161125,9384,5856
hdc49-mcc10-01-0710-2104-028-tess0035.stratus.rno.ebay.com,12037,SUCCESS,0.6010299380291525,11457,6886
hdc49-mcc10-01-0710-4102-016-tess0035.stratus.rno.ebay.com,12142,SUCCESS,0.5670763371992383,11554,6552
hdc49-mcc10-01-0710-2605-022-tess0035.stratus.rno.ebay.com,12414,SUCCESS,0.5378594521014123,11754,6322
hdc49-mcc10-01-0710-2605-004-tess0035.stratus.rno.ebay.com,13081,SUCCESS,0.5042386436340371,12504,6305
hdc49-mcc10-01-0710-1903-024-tess0035.stratus.rno.ebay.com,15726,SUCCESS,0.4986138613861386,15150,7554
hdc49-mcc10-01-0910-1710-017-tess0028.stratus.rno.ebay.com,29689,SUCCESS,0.22645793910201273,29065,6582
hdc49-mcc10-01-0710-1903-024-tess0035.stratus.rno.ebay.com,29246,SUCCESS,0.22016748080949058,28660,6310
hdc49-mcc10-01-0910-2703-021-tess0028.stratus.rno.ebay.com,86317,SUCCESS,0.133015876730119,85471,11369
