host,duration,status,taskCpuRate,taskMetrics.executorRunTime,taskMetrics.executorCpuTime
hdc49-mcc10-01-0910-1901-027-tess0028.stratus.rno.ebay.com,50499,SUCCESS,0.9412138292382805,50386,47424
hdc49-mcc10-01-0710-3709-011-tess0035.stratus.rno.ebay.com,52415,SUCCESS,0.927466391295202,52293,48500
hdc49-mcc10-01-0710-3503-026-tess0035.stratus.rno.ebay.com,56300,SUCCESS,0.9225416036308624,56185,51833
hdc49-mcc10-01-0710-1804-030-tess0035.stratus.rno.ebay.com,66984,SUCCESS,0.9121416500919709,66869,60994
hdc49-mcc10-01-0910-1803-023-tess0028.stratus.rno.ebay.com,65953,SUCCESS,0.9096280320174972,65839,59889
hdc49-mcc10-01-0710-4205-014-tess0035.stratus.rno.ebay.com,61978,SUCCESS,0.9091526300475251,61862,56242
hdc49-mcc10-01-0710-2604-015-tess0035.stratus.rno.ebay.com,52204,SUCCESS,0.900560546725025,52092,46912
hdc49-mcc10-01-0910-1803-038-tess0028.stratus.rno.ebay.com,57341,SUCCESS,0.8995997972772234,57221,51476
hdc49-mcc10-01-0710-2604-040-tess0035.stratus.rno.ebay.com,47417,SUCCESS,0.8984817728156982,47292,42491
hdc49-mcc10-01-0710-2104-017-tess0035.stratus.rno.ebay.com,49040,SUCCESS,0.888057565722229,48918,43442
hdc49-mcc10-01-0710-1804-016-tess0035.stratus.rno.ebay.com,56891,SUCCESS,0.8869240524165141,56776,50356
hdc49-mcc10-01-0710-3409-024-tess0035.stratus.rno.ebay.com,59518,SUCCESS,0.8826638833709303,59402,52432
hdc49-mcc10-01-0710-3409-015-tess0035.stratus.rno.ebay.com,54266,SUCCESS,0.8804771313034326,54157,47684
hdc49-mcc10-01-0710-3709-007-tess0035.stratus.rno.ebay.com,69186,SUCCESS,0.8634744584733002,69064,59635
hdc49-mcc10-01-0710-1804-035-tess0035.stratus.rno.ebay.com,65627,SUCCESS,0.8634122513776312,65511,56563
hdc49-mcc10-01-0710-3908-040-tess0035.stratus.rno.ebay.com,69174,SUCCESS,0.8621443567653659,69065,59544
hdc49-mcc10-01-0710-2510-036-tess0035.stratus.rno.ebay.com,60154,SUCCESS,0.8366755496335776,60040,50234
hdc49-mcc10-01-0710-4205-016-tess0035.stratus.rno.ebay.com,66278,SUCCESS,0.8314338402007316,66158,55006
hdc49-mcc10-01-0710-2202-028-tess0035.stratus.rno.ebay.com,83208,SUCCESS,0.7770368676351994,83081,64557
hdc49-mcc10-01-0710-2604-029-tess0035.stratus.rno.ebay.com,92495,SUCCESS,0.7598363406106919,92387,70199
