host,duration,status,taskCpuRate,taskMetrics.executorRunTime,taskMetrics.executorCpuTime
hdc49-mcc10-01-0710-3306-014-tess0035.stratus.rno.ebay.com,28331,SUCCESS,0.9641568183426509,28262,27249
hdc49-mcc10-01-0710-3302-029-tess0035.stratus.rno.ebay.com,40974,SUCCESS,0.9636448095447655,40902,39415
hdc49-mcc10-01-0710-2604-035-tess0035.stratus.rno.ebay.com,36290,SUCCESS,0.9601027113589927,36218,34773
hdc49-mcc10-01-0710-3306-007-tess0035.stratus.rno.ebay.com,33370,SUCCESS,0.9552171562443683,33294,31803
hdc49-mcc10-01-0710-3708-005-tess0035.stratus.rno.ebay.com,40992,SUCCESS,0.9524263304500806,40926,38979
hdc49-mcc10-01-0710-3302-014-tess0035.stratus.rno.ebay.com,239621,SUCCESS,0.950383416055469,239557,227671
hdc49-mcc10-01-0710-3708-033-tess0035.stratus.rno.ebay.com,35683,SUCCESS,0.9492177625480999,35603,33795
hdc49-mcc10-01-0710-2509-033-tess0035.stratus.rno.ebay.com,39589,SUCCESS,0.9443769612308938,39516,37318
hdc49-mcc10-01-0710-2604-005-tess0035.stratus.rno.ebay.com,28894,SUCCESS,0.9400846516791562,28824,27097
hdc49-mcc10-01-0910-2703-037-tess0028.stratus.rno.ebay.com,49693,SUCCESS,0.9400548254454567,49612,46638
hdc49-mcc10-01-0710-2605-001-tess0035.stratus.rno.ebay.com,40284,SUCCESS,0.9388135804004477,40205,37745
hdc49-mcc10-01-0710-3509-035-tess0035.stratus.rno.ebay.com,59178,SUCCESS,0.9370463735259783,59107,55386
hdc49-mcc10-01-0710-2509-015-tess0035.stratus.rno.ebay.com,41046,SUCCESS,0.9351845050074683,40839,38192
hdc49-mcc10-01-0710-4102-025-tess0035.stratus.rno.ebay.com,50622,SUCCESS,0.9245928886602426,50539,46728
hdc49-mcc10-01-0710-1804-023-tess0035.stratus.rno.ebay.com,24214,SUCCESS,0.9240836612135017,24145,22312
hdc49-mcc10-01-0710-3409-022-tess0035.stratus.rno.ebay.com,38701,SUCCESS,0.923863518691105,38628,35687
hdc49-mcc10-01-0910-1710-031-tess0028.stratus.rno.ebay.com,52308,SUCCESS,0.9221579813914309,52234,48168
hdc49-mcc10-01-0710-3709-006-tess0035.stratus.rno.ebay.com,32152,SUCCESS,0.8934962898297687,32074,28658
hdc49-mcc10-01-0710-3804-022-tess0035.stratus.rno.ebay.com,47842,SUCCESS,0.8826435554439072,47769,42163
hdc49-mcc10-01-0910-1901-011-tess0028.stratus.rno.ebay.com,258615,RUNNING,,0,0
