host,duration,status,taskMetrics.shuffleWriteMetrics.bytesWritten.rateInKB
hdc49-mcc10-01-0710-1804-037-tess0035.stratus.rno.ebay.com,7248,SUCCESS,0.0
hdc49-mcc10-01-0710-3709-039-tess0035.stratus.rno.ebay.com,6831,SUCCESS,0.0
hdc49-mcc10-01-0710-2603-023-tess0035.stratus.rno.ebay.com,6369,SUCCESS,0.0
hdc49-mcc10-01-0710-1903-020-tess0035.stratus.rno.ebay.com,8507,SUCCESS,0.0
hdc49-mcc10-01-0710-2003-001-tess0035.stratus.rno.ebay.com,6401,SUCCESS,0.0
hdc49-mcc10-01-0710-3709-019-tess0035.stratus.rno.ebay.com,11312,SUCCESS,0.0
hdc49-mcc10-01-0710-2202-023-tess0035.stratus.rno.ebay.com,5647,SUCCESS,0.0
hdc49-mcc10-01-0910-1701-001-tess0028.stratus.rno.ebay.com,8324,SUCCESS,0.0
hdc49-mcc10-01-0710-3509-007-tess0035.stratus.rno.ebay.com,6800,SUCCESS,0.0
hdc49-mcc10-01-0710-2003-004-tess0035.stratus.rno.ebay.com,8422,SUCCESS,0.0
hdc49-mcc10-01-0710-2604-029-tess0035.stratus.rno.ebay.com,6314,SUCCESS,0.0
hdc49-mcc10-01-0710-2202-024-tess0035.stratus.rno.ebay.com,9115,SUCCESS,0.0
hdc49-mcc10-01-0910-1901-015-tess0028.stratus.rno.ebay.com,11854,SUCCESS,0.0
hdc49-mcc10-01-0710-1804-032-tess0035.stratus.rno.ebay.com,6909,SUCCESS,0.0
hdc49-mcc10-01-0710-2202-002-tess0035.stratus.rno.ebay.com,7534,SUCCESS,0.0
hdc49-mcc10-01-0710-1903-010-tess0035.stratus.rno.ebay.com,6498,SUCCESS,0.0
hdc49-mcc10-01-0710-4205-036-tess0035.stratus.rno.ebay.com,6215,SUCCESS,0.0
hdc49-mcc10-01-0710-2102-009-tess0035.stratus.rno.ebay.com,6406,SUCCESS,0.0
hdc49-mcc10-01-0710-2003-017-tess0035.stratus.rno.ebay.com,8053,SUCCESS,0.0
hdc49-mcc10-01-0910-1701-007-tess0028.stratus.rno.ebay.com,11910,RUNNING,
