host,duration,status,taskMetrics.shuffleWriteMetrics.bytesWritten.rateInKB
hdc49-mcc10-01-0710-4102-037-tess0035.stratus.rno.ebay.com,7735,SUCCESS,0.604034113984026
hdc49-mcc10-01-0710-3509-034-tess0035.stratus.rno.ebay.com,7958,SUCCESS,0.5581548166644763
hdc49-mcc10-01-0710-2604-029-tess0035.stratus.rno.ebay.com,8288,SUCCESS,0.5297379032258065
hdc49-mcc10-01-0710-2509-011-tess0035.stratus.rno.ebay.com,8290,SUCCESS,0.4281214564696989
hdc49-mcc10-01-0910-1710-024-tess0028.stratus.rno.ebay.com,9575,SUCCESS,0.42582781456953644
hdc49-mcc10-01-0710-4102-029-tess0035.stratus.rno.ebay.com,8195,SUCCESS,0.4219048833354584
hdc49-mcc10-01-0710-2104-023-tess0035.stratus.rno.ebay.com,9137,SUCCESS,0.39196723176698145
hdc49-mcc10-01-0710-3709-018-tess0035.stratus.rno.ebay.com,13726,SUCCESS,0.39119054741250375
hdc49-mcc10-01-0910-2703-018-tess0028.stratus.rno.ebay.com,8156,SUCCESS,0.3902626521460602
hdc49-mcc10-01-0910-1701-028-tess0028.stratus.rno.ebay.com,8907,SUCCESS,0.38394109396914444
hdc49-mcc10-01-0710-3503-004-tess0035.stratus.rno.ebay.com,8330,SUCCESS,0.3387218045112782
hdc49-mcc10-01-0710-3306-008-tess0035.stratus.rno.ebay.com,7841,SUCCESS,0.302896809504739
hdc49-mcc10-01-0710-2509-033-tess0035.stratus.rno.ebay.com,8908,SUCCESS,0.29589809512679677
hdc49-mcc10-01-0710-3908-008-tess0035.stratus.rno.ebay.com,8045,SUCCESS,0.29234368906798386
hdc49-mcc10-01-0710-4102-031-tess0035.stratus.rno.ebay.com,8277,SUCCESS,0.28605678233438486
hdc49-mcc10-01-0710-4102-007-tess0035.stratus.rno.ebay.com,9290,SUCCESS,0.28234109221128023
hdc49-mcc10-01-0710-3409-005-tess0035.stratus.rno.ebay.com,8446,SUCCESS,0.2680425111220959
hdc49-mcc10-01-0710-3804-021-tess0035.stratus.rno.ebay.com,10332,SUCCESS,0.2271087958324985
hdc49-mcc10-01-0710-2604-020-tess0035.stratus.rno.ebay.com,9586,SUCCESS,0.20578360229611178
hdc49-mcc10-01-0710-3908-019-tess0035.stratus.rno.ebay.com,46922,KILLED,
