host,duration,status,taskMetrics.shuffleWriteMetrics.bytesWritten.rateInKB
hdc49-mcc10-01-0910-1803-039-tess0028.stratus.rno.ebay.com,30582,SUCCESS,33185.767935674434
hdc49-mcc10-01-0710-2604-007-tess0035.stratus.rno.ebay.com,34574,SUCCESS,29405.56205565712
hdc49-mcc10-01-0710-2603-010-tess0035.stratus.rno.ebay.com,35105,SUCCESS,29311.59962196065
hdc49-mcc10-01-0910-1901-011-tess0028.stratus.rno.ebay.com,35185,SUCCESS,29199.06788623696
hdc49-mcc10-01-0710-3709-013-tess0035.stratus.rno.ebay.com,34798,SUCCESS,29099.945648414985
hdc49-mcc10-01-0710-2102-024-tess0035.stratus.rno.ebay.com,35302,SUCCESS,28923.133261351366
hdc49-mcc10-01-0710-3708-004-tess0035.stratus.rno.ebay.com,35064,SUCCESS,28899.221439413468
hdc49-mcc10-01-0710-2202-033-tess0035.stratus.rno.ebay.com,35308,SUCCESS,28839.979712450986
hdc49-mcc10-01-0710-3709-003-tess0035.stratus.rno.ebay.com,35337,SUCCESS,28712.85305473541
hdc49-mcc10-01-0910-1710-018-tess0028.stratus.rno.ebay.com,36198,SUCCESS,28147.184032588815
hdc49-mcc10-01-0710-2604-038-tess0035.stratus.rno.ebay.com,36238,SUCCESS,28143.781462820443
hdc49-mcc10-01-0710-3503-004-tess0035.stratus.rno.ebay.com,36806,SUCCESS,27561.495053013165
hdc49-mcc10-01-0710-2102-036-tess0035.stratus.rno.ebay.com,37074,SUCCESS,27456.96920995671
hdc49-mcc10-01-0710-2603-031-tess0035.stratus.rno.ebay.com,37982,SUCCESS,26831.86479564896
hdc49-mcc10-01-0710-3409-037-tess0035.stratus.rno.ebay.com,40272,SUCCESS,25254.270245383505
hdc49-mcc10-01-0710-4205-033-tess0035.stratus.rno.ebay.com,40493,SUCCESS,25132.891857758408
hdc49-mcc10-01-0710-2102-020-tess0035.stratus.rno.ebay.com,41134,SUCCESS,24825.897074597757
hdc49-mcc10-01-0710-3306-024-tess0035.stratus.rno.ebay.com,41357,SUCCESS,24560.22818287598
hdc49-mcc10-01-0910-1901-036-tess0028.stratus.rno.ebay.com,41536,SUCCESS,24393.495678833526
hdc49-mcc10-01-0710-1903-016-tess0035.stratus.rno.ebay.com,43346,SUCCESS,23581.900013877323
