host,duration,status,taskCpuRate,taskMetrics.executorRunTime,taskMetrics.executorCpuTime
hdc49-mcc10-01-0910-1701-010-tess0028.stratus.rno.ebay.com,31025,SUCCESS,0.9181286549707602,30609,28103
hdc49-mcc10-01-0710-3804-023-tess0035.stratus.rno.ebay.com,30712,SUCCESS,0.9048633414170545,30514,27611
hdc49-mcc10-01-0710-3709-009-tess0035.stratus.rno.ebay.com,34041,SUCCESS,0.8973382899628253,33625,30173
hdc49-mcc10-01-0710-2003-035-tess0035.stratus.rno.ebay.com,28064,SUCCESS,0.8943071810432018,27684,24758
hdc49-mcc10-01-0910-1701-038-tess0028.stratus.rno.ebay.com,30984,SUCCESS,0.8894475643202299,30628,27242
hdc49-mcc10-01-0710-4105-036-tess0035.stratus.rno.ebay.com,34683,SUCCESS,0.8849655655421969,34268,30326
hdc49-mcc10-01-0710-3804-017-tess0035.stratus.rno.ebay.com,28023,SUCCESS,0.8830784766301212,27728,24486
hdc49-mcc10-01-0710-3409-022-tess0035.stratus.rno.ebay.com,29758,SUCCESS,0.8811406661873952,29211,25739
hdc49-mcc10-01-0710-2510-004-tess0035.stratus.rno.ebay.com,33779,SUCCESS,0.8785077386455133,33533,29459
hdc49-mcc10-01-0710-2603-016-tess0035.stratus.rno.ebay.com,30004,SUCCESS,0.8777163904235727,29865,26213
hdc49-mcc10-01-0710-3306-017-tess0035.stratus.rno.ebay.com,29540,SUCCESS,0.8694212595709457,28994,25208
hdc49-mcc10-01-0710-3306-024-tess0035.stratus.rno.ebay.com,29244,SUCCESS,0.8656375467257372,28892,25010
hdc49-mcc10-01-0710-3908-005-tess0035.stratus.rno.ebay.com,30340,SUCCESS,0.86176265096317,30057,25902
hdc49-mcc10-01-0710-3602-013-tess0035.stratus.rno.ebay.com,29170,SUCCESS,0.8585375986705442,28884,24798
hdc49-mcc10-01-0710-3302-031-tess0035.stratus.rno.ebay.com,29181,SUCCESS,0.8526021655606008,28630,24410
hdc49-mcc10-01-0910-1901-010-tess0028.stratus.rno.ebay.com,30191,SUCCESS,0.8498667554963357,30020,25513
hdc49-mcc10-01-0710-3503-028-tess0035.stratus.rno.ebay.com,30042,SUCCESS,0.8438533720380746,29626,25000
hdc49-mcc10-01-0710-2604-008-tess0035.stratus.rno.ebay.com,30446,SUCCESS,0.8262640309923512,30201,24954
hdc49-mcc10-01-0710-3302-002-tess0035.stratus.rno.ebay.com,35348,SUCCESS,0.7698795865046008,35212,27109
hdc49-mcc10-01-0710-2102-024-tess0035.stratus.rno.ebay.com,39213,SUCCESS,0.6440629913142091,38799,24989
